estimator,quantile,n,distribution,efficiency
HD,0.07,48,"T(5)",0.8066765786035405
HD,0.07,49,"Beta(2,2)",1.4223669279592115
HD,0.07,49,"Beta(3,3)",1.344067395523117
HD,0.07,49,"Beta(4,4)",1.29313798543837
HD,0.07,49,"Beta(5,5)",1.2294934029325375
HD,0.07,49,"U(0,1)",1.572184051615174
HD,0.07,49,"N(0,1)",1.0874906174465304
HD,0.07,49,"DE(0,1)",0.8860938433463234
HD,0.07,49,"Cauchy(0,1)",0.006034339899639097
HD,0.07,49,"T(2)",0.36463223885311596
HD,0.07,49,"T(3)",0.586371375616964
HD,0.07,49,"T(4)",0.7071977920248484
HD,0.07,49,"T(5)",0.8039838949765092
HD,0.07,50,"Beta(2,2)",1.4010882999451413
HD,0.07,50,"Beta(3,3)",1.332342344120799
HD,0.07,50,"Beta(4,4)",1.2642473077036958
HD,0.07,50,"Beta(5,5)",1.2528883903355799
HD,0.07,50,"U(0,1)",1.5684395258251937
HD,0.07,50,"N(0,1)",1.104542905602815
HD,0.07,50,"DE(0,1)",0.869794013504572
HD,0.07,50,"Cauchy(0,1)",0.012476594097041152
HD,0.07,50,"T(2)",0.36406109614077237
HD,0.07,50,"T(3)",0.6176786612522168
HD,0.07,50,"T(4)",0.7217435640911137
HD,0.07,50,"T(5)",0.8186482652287383
HD,0.07,51,"Beta(2,2)",1.4238323093485836
HD,0.07,51,"Beta(3,3)",1.3120308471673228
HD,0.07,51,"Beta(4,4)",1.2630754503613488
HD,0.07,51,"Beta(5,5)",1.2385303195433726
HD,0.07,51,"U(0,1)",1.5656854794799895
HD,0.07,51,"N(0,1)",1.0839192577036696
HD,0.07,51,"DE(0,1)",0.8585406688915018
HD,0.07,51,"Cauchy(0,1)",0.014431651068161877
HD,0.07,51,"T(2)",0.38447221270004067
HD,0.07,51,"T(3)",0.5958425812410887
HD,0.07,51,"T(4)",0.7337363583828024
HD,0.07,51,"T(5)",0.7952499239848427
HD,0.07,52,"Beta(2,2)",1.4185056192599266
HD,0.07,52,"Beta(3,3)",1.3203917619509509
HD,0.07,52,"Beta(4,4)",1.2463438196804215
HD,0.07,52,"Beta(5,5)",1.22745208293726
HD,0.07,52,"U(0,1)",1.5750977657070795
HD,0.07,52,"N(0,1)",1.0857890473293457
HD,0.07,52,"DE(0,1)",0.9069079504193823
HD,0.07,52,"Cauchy(0,1)",0.02545623739187685
HD,0.07,52,"T(2)",0.38415865139486804
HD,0.07,52,"T(3)",0.6240158655282955
HD,0.07,52,"T(4)",0.7514320616306204
HD,0.07,52,"T(5)",0.818352241393035
HD,0.07,53,"Beta(2,2)",1.4107254583147764
HD,0.07,53,"Beta(3,3)",1.2976240292002552
HD,0.07,53,"Beta(4,4)",1.2735601278312505
HD,0.07,53,"Beta(5,5)",1.216087482998513
HD,0.07,53,"U(0,1)",1.5623058208704614
HD,0.07,53,"N(0,1)",1.0975419014209054
HD,0.07,53,"DE(0,1)",0.8966182807291668
HD,0.07,53,"Cauchy(0,1)",0.02598600956329332
HD,0.07,53,"T(2)",0.40619300336892805
HD,0.07,53,"T(3)",0.6348008070219517
HD,0.07,53,"T(4)",0.7611619240229432
HD,0.07,53,"T(5)",0.8414336247385399
HD,0.07,54,"Beta(2,2)",1.3870770726538513
HD,0.07,54,"Beta(3,3)",1.3087389365898412
HD,0.07,54,"Beta(4,4)",1.2539212728851854
HD,0.07,54,"Beta(5,5)",1.2530866216153242
HD,0.07,54,"U(0,1)",1.566829926587332
HD,0.07,54,"N(0,1)",1.0867115563540872
HD,0.07,54,"DE(0,1)",0.9093719151773881
HD,0.07,54,"Cauchy(0,1)",0.011803471855061585
HD,0.07,54,"T(2)",0.4257047131623389
HD,0.07,54,"T(3)",0.6440659673374541
HD,0.07,54,"T(4)",0.7458882217603349
HD,0.07,54,"T(5)",0.8328116172847957
HD,0.07,55,"Beta(2,2)",1.4155088048792437
HD,0.07,55,"Beta(3,3)",1.3120696488825356
HD,0.07,55,"Beta(4,4)",1.260682038859138
HD,0.07,55,"Beta(5,5)",1.2431108790609506
HD,0.07,55,"U(0,1)",1.5568009800833817
HD,0.07,55,"N(0,1)",1.117098618455505
HD,0.07,55,"DE(0,1)",0.909497788604599
HD,0.07,55,"Cauchy(0,1)",0.02032120707985628
HD,0.07,55,"T(2)",0.4541444424206803
HD,0.07,55,"T(3)",0.640005891368269
HD,0.07,55,"T(4)",0.7745722205789521
HD,0.07,55,"T(5)",0.850930570237274
HD,0.07,56,"Beta(2,2)",1.4149123339783594
HD,0.07,56,"Beta(3,3)",1.3190059517845016
HD,0.07,56,"Beta(4,4)",1.2839708891588406
HD,0.07,56,"Beta(5,5)",1.252672366052098
HD,0.07,56,"U(0,1)",1.5476254324878285
HD,0.07,56,"N(0,1)",1.1340227163805572
HD,0.07,56,"DE(0,1)",0.9196987787724107
HD,0.07,56,"Cauchy(0,1)",0.021474487349754115
HD,0.07,56,"T(2)",0.44937164329180707
HD,0.07,56,"T(3)",0.6629247414997961
HD,0.07,56,"T(4)",0.7911166713434408
HD,0.07,56,"T(5)",0.8573636879071149
HD,0.07,57,"Beta(2,2)",1.4305615881783997
HD,0.07,57,"Beta(3,3)",1.3374874634510174
HD,0.07,57,"Beta(4,4)",1.2872554214716012
HD,0.07,57,"Beta(5,5)",1.272917810532631
HD,0.07,57,"U(0,1)",1.5597848073953755
HD,0.07,57,"N(0,1)",1.1485632653801545
HD,0.07,57,"DE(0,1)",0.9430047746184804
HD,0.07,57,"Cauchy(0,1)",0.02856014437062771
HD,0.07,57,"T(2)",0.467289094908204
HD,0.07,57,"T(3)",0.6895682769469286
HD,0.07,57,"T(4)",0.8151468108597666
HD,0.07,57,"T(5)",0.8574500759009166
HD,0.07,58,"Beta(2,2)",1.4446014757559342
HD,0.07,58,"Beta(3,3)",1.347651318006686
HD,0.07,58,"Beta(4,4)",1.331448153843234
HD,0.07,58,"Beta(5,5)",1.3006991401378711
HD,0.07,58,"U(0,1)",1.5968889245526339
HD,0.07,58,"N(0,1)",1.1666122341557017
HD,0.07,58,"DE(0,1)",0.9518572864444821
HD,0.07,58,"Cauchy(0,1)",0.02314389152005677
HD,0.07,58,"T(2)",0.4617476919807535
HD,0.07,58,"T(3)",0.6963602166384741
HD,0.07,58,"T(4)",0.8252743456919002
HD,0.07,58,"T(5)",0.8651251448486998
HD,0.07,59,"Beta(2,2)",1.4491226985638115
HD,0.07,59,"Beta(3,3)",1.3444405002674191
HD,0.07,59,"Beta(4,4)",1.2816035858783335
HD,0.07,59,"Beta(5,5)",1.27488997682478
HD,0.07,59,"U(0,1)",1.5739943864324684
HD,0.07,59,"N(0,1)",1.1418425572542183
HD,0.07,59,"DE(0,1)",0.9633127395165619
HD,0.07,59,"Cauchy(0,1)",0.034326868455469985
HD,0.07,59,"T(2)",0.5079116419526806
HD,0.07,59,"T(3)",0.7011349973621684
HD,0.07,59,"T(4)",0.8402160243269174
HD,0.07,59,"T(5)",0.8935892990977337
HD,0.07,60,"Beta(2,2)",1.3880789470574573
HD,0.07,60,"Beta(3,3)",1.3307312115368681
HD,0.07,60,"Beta(4,4)",1.2813558354033043
HD,0.07,60,"Beta(5,5)",1.2593986970838318
HD,0.07,60,"U(0,1)",1.5517198558619436
HD,0.07,60,"N(0,1)",1.1556804601798878
HD,0.07,60,"DE(0,1)",0.9481072669699091
HD,0.07,60,"Cauchy(0,1)",0.022976120417061277
HD,0.07,60,"T(2)",0.4899722848840609
HD,0.07,60,"T(3)",0.6978287178932397
HD,0.07,60,"T(4)",0.803166198132879
HD,0.07,60,"T(5)",0.887090193325564
HD,0.08,3,"Beta(2,2)",1.103873197852867
HD,0.08,3,"Beta(3,3)",1.0915434437495337
HD,0.08,3,"Beta(4,4)",1.0880478191906484
HD,0.08,3,"Beta(5,5)",1.087505815030062
HD,0.08,3,"U(0,1)",1.1206777436834927
HD,0.08,3,"N(0,1)",1.0697030990534302
HD,0.08,3,"DE(0,1)",1.008013516396454
HD,0.08,3,"Cauchy(0,1)",0.791098372854266
HD,0.08,3,"T(2)",0.8689976998466705
HD,0.08,3,"T(3)",0.9548808196628324
HD,0.08,3,"T(4)",1.0007648714019504
HD,0.08,3,"T(5)",1.0297757901586087
HD,0.08,4,"Beta(2,2)",1.1450737294453734
HD,0.08,4,"Beta(3,3)",1.125856293628864
HD,0.08,4,"Beta(4,4)",1.1193759226792552
HD,0.08,4,"Beta(5,5)",1.1083824043971664
HD,0.08,4,"U(0,1)",1.1855530077280736
HD,0.08,4,"N(0,1)",1.0816335311299863
HD,0.08,4,"DE(0,1)",0.9711483831940533
HD,0.08,4,"Cauchy(0,1)",0.691931735273941
HD,0.08,4,"T(2)",0.7537733305634802
HD,0.08,4,"T(3)",0.8764461874913081
HD,0.08,4,"T(4)",0.9202256911028535
HD,0.08,4,"T(5)",0.979201062381346
HD,0.08,5,"Beta(2,2)",1.1890928625292725
HD,0.08,5,"Beta(3,3)",1.1581238736753656
HD,0.08,5,"Beta(4,4)",1.1403583409677136
HD,0.08,5,"Beta(5,5)",1.13579770205754
HD,0.08,5,"U(0,1)",1.2471039238156083
HD,0.08,5,"N(0,1)",1.0883140973838747
HD,0.08,5,"DE(0,1)",0.9107665973352268
HD,0.08,5,"Cauchy(0,1)",0.5969119886255327
HD,0.08,5,"T(2)",0.6783542001524784
HD,0.08,5,"T(3)",0.7848880516565729
HD,0.08,5,"T(4)",0.8893382506680498
HD,0.08,5,"T(5)",0.9328173939516602
HD,0.08,6,"Beta(2,2)",1.2365685288750052
HD,0.08,6,"Beta(3,3)",1.186244706482804
HD,0.08,6,"Beta(4,4)",1.163230746872977
HD,0.08,6,"Beta(5,5)",1.154430520772015
HD,0.08,6,"U(0,1)",1.3233194631569267
HD,0.08,6,"N(0,1)",1.0735018606875404
HD,0.08,6,"DE(0,1)",0.8636794182840447
HD,0.08,6,"Cauchy(0,1)",0.5015235173697802
HD,0.08,6,"T(2)",0.5602081637713114
HD,0.08,6,"T(3)",0.6884374454791385
HD,0.08,6,"T(4)",0.7909878178426647
HD,0.08,6,"T(5)",0.8751420036309894
HD,0.08,7,"Beta(2,2)",1.2915361532680836
HD,0.08,7,"Beta(3,3)",1.2061765920118737
HD,0.08,7,"Beta(4,4)",1.1840021224903545
HD,0.08,7,"Beta(5,5)",1.1896501998167301
HD,0.08,7,"U(0,1)",1.4103012467408929
HD,0.08,7,"N(0,1)",1.054573622311978
HD,0.08,7,"DE(0,1)",0.8166570604933918
HD,0.08,7,"Cauchy(0,1)",0.4145815234452886
HD,0.08,7,"T(2)",0.48312448689547327
HD,0.08,7,"T(3)",0.6208169068349558
HD,0.08,7,"T(4)",0.7025491764446448
HD,0.08,7,"T(5)",0.7987512721094149
HD,0.08,8,"Beta(2,2)",1.3345532244982483
HD,0.08,8,"Beta(3,3)",1.2524588840805673
HD,0.08,8,"Beta(4,4)",1.230165609910275
HD,0.08,8,"Beta(5,5)",1.1761008398574169
HD,0.08,8,"U(0,1)",1.4700723963601632
HD,0.08,8,"N(0,1)",1.0464760850678299
HD,0.08,8,"DE(0,1)",0.7761592496836814
HD,0.08,8,"Cauchy(0,1)",0.32801153570757147
HD,0.08,8,"T(2)",0.39107038430194163
HD,0.08,8,"T(3)",0.5597243833032062
HD,0.08,8,"T(4)",0.6864925643107139
HD,0.08,8,"T(5)",0.7460514921637359
HD,0.08,9,"Beta(2,2)",1.398050044527881
HD,0.08,9,"Beta(3,3)",1.2895912852285267
HD,0.08,9,"Beta(4,4)",1.248103672592409
HD,0.08,9,"Beta(5,5)",1.2083046808747753
HD,0.08,9,"U(0,1)",1.5735720623484988
HD,0.08,9,"N(0,1)",1.0595081849026209
HD,0.08,9,"DE(0,1)",0.7457621877689917
HD,0.08,9,"Cauchy(0,1)",0.239027360381163
HD,0.08,9,"T(2)",0.30892237219430435
HD,0.08,9,"T(3)",0.475741057261094
HD,0.08,9,"T(4)",0.6064544779235107
HD,0.08,9,"T(5)",0.7016690535192756
HD,0.08,10,"Beta(2,2)",1.4884111321875408
HD,0.08,10,"Beta(3,3)",1.3610727153474618
HD,0.08,10,"Beta(4,4)",1.2966339559826707
HD,0.08,10,"Beta(5,5)",1.2231255272034918
HD,0.08,10,"U(0,1)",1.6540179204047285
HD,0.08,10,"N(0,1)",1.0674602446043107
HD,0.08,10,"DE(0,1)",0.742884536739786
HD,0.08,10,"Cauchy(0,1)",0.16277404678297494
HD,0.08,10,"T(2)",0.25547329220581316
HD,0.08,10,"T(3)",0.3874726610565997
HD,0.08,10,"T(4)",0.5735775368341219
HD,0.08,10,"T(5)",0.6867787196105332
HD,0.08,11,"Beta(2,2)",1.539563445898321
HD,0.08,11,"Beta(3,3)",1.4066876128265724
HD,0.08,11,"Beta(4,4)",1.3077535911269098
HD,0.08,11,"Beta(5,5)",1.280087805502504
HD,0.08,11,"U(0,1)",1.7162956957360211
HD,0.08,11,"N(0,1)",1.0948209385016554
HD,0.08,11,"DE(0,1)",0.7135720151975974
HD,0.08,11,"Cauchy(0,1)",0.09539588728761941
HD,0.08,11,"T(2)",0.1939954655071201
HD,0.08,11,"T(3)",0.39445697154111004
HD,0.08,11,"T(4)",0.5475306286859858
HD,0.08,11,"T(5)",0.648578199012285
HD,0.08,12,"Beta(2,2)",1.626075987365526
HD,0.08,12,"Beta(3,3)",1.497169503817722
HD,0.08,12,"Beta(4,4)",1.3790890599131125
HD,0.08,12,"Beta(5,5)",1.3397498400513461
HD,0.08,12,"U(0,1)",1.849177441663342
HD,0.08,12,"N(0,1)",1.1166299799062431
HD,0.08,12,"DE(0,1)",0.7402445824481658
HD,0.08,12,"Cauchy(0,1)",0.03915359938526403
HD,0.08,12,"T(2)",0.16375457254812353
HD,0.08,12,"T(3)",0.3499951935051126
HD,0.08,12,"T(4)",0.5405020524432583
HD,0.08,12,"T(5)",0.5946896908042404
HD,0.08,13,"Beta(2,2)",1.7794523790735737
HD,0.08,13,"Beta(3,3)",1.5569305514800171
HD,0.08,13,"Beta(4,4)",1.463313574304111
HD,0.08,13,"Beta(5,5)",1.4060268073611588
HD,0.08,13,"U(0,1)",1.8767992731226149
HD,0.08,13,"N(0,1)",1.1351377709982313
HD,0.08,13,"DE(0,1)",0.7683608010260827
HD,0.08,13,"Cauchy(0,1)",0.008302990774708224
HD,0.08,13,"T(2)",0.1295121104128875
HD,0.08,13,"T(3)",0.3521088268634954
HD,0.08,13,"T(4)",0.5121068674758281
HD,0.08,13,"T(5)",0.6397504830176591
HD,0.08,14,"Beta(2,2)",1.7267799446885401
HD,0.08,14,"Beta(3,3)",1.5853205881675467
HD,0.08,14,"Beta(4,4)",1.4885021679394723
HD,0.08,14,"Beta(5,5)",1.4101155611179226
HD,0.08,14,"U(0,1)",1.9273257951341516
HD,0.08,14,"N(0,1)",1.2013879146144821
HD,0.08,14,"DE(0,1)",0.79618494742794
HD,0.08,14,"Cauchy(0,1)",0.002532145826583099
HD,0.08,14,"T(2)",0.14440409142111027
HD,0.08,14,"T(3)",0.31309206991417965
HD,0.08,14,"T(4)",0.5081393932045061
HD,0.08,14,"T(5)",0.6759117644800189
HD,0.08,15,"Beta(2,2)",1.7386674386968148
HD,0.08,15,"Beta(3,3)",1.514042203212077
HD,0.08,15,"Beta(4,4)",1.4115218179204168
HD,0.08,15,"Beta(5,5)",1.401172858553771
HD,0.08,15,"U(0,1)",1.9525991498862494
HD,0.08,15,"N(0,1)",1.186365939698486
HD,0.08,15,"DE(0,1)",0.7317997013627324
HD,0.08,15,"Cauchy(0,1)",0.00705088012067796
HD,0.08,15,"T(2)",0.11651925203571033
HD,0.08,15,"T(3)",0.3608230226225782
HD,0.08,15,"T(4)",0.49170668678683893
HD,0.08,15,"T(5)",0.6407559937289862
HD,0.08,16,"Beta(2,2)",1.687800132658876
HD,0.08,16,"Beta(3,3)",1.5193161696714201
HD,0.08,16,"Beta(4,4)",1.3838598891596505
HD,0.08,16,"Beta(5,5)",1.356347730551399
HD,0.08,16,"U(0,1)",1.906785449805487
HD,0.08,16,"N(0,1)",1.11637724527637
HD,0.08,16,"DE(0,1)",0.7319026254865915
HD,0.08,16,"Cauchy(0,1)",0.00419089025216101
HD,0.08,16,"T(2)",0.12414903369453656
HD,0.08,16,"T(3)",0.3340889078059062
HD,0.08,16,"T(4)",0.5156345835681123
HD,0.08,16,"T(5)",0.6305498140666644
HD,0.08,17,"Beta(2,2)",1.6485723172183038
HD,0.08,17,"Beta(3,3)",1.5032080301097734
HD,0.08,17,"Beta(4,4)",1.3577034719253729
HD,0.08,17,"Beta(5,5)",1.342682460196496
HD,0.08,17,"U(0,1)",1.821280177812578
HD,0.08,17,"N(0,1)",1.0849107646426672
HD,0.08,17,"DE(0,1)",0.7151546340202848
HD,0.08,17,"Cauchy(0,1)",0.0028275197064576442
HD,0.08,17,"T(2)",0.15218212970148015
HD,0.08,17,"T(3)",0.3310064354208043
HD,0.08,17,"T(4)",0.48052508625176504
HD,0.08,17,"T(5)",0.6058733005956782
HD,0.08,18,"Beta(2,2)",1.575917794652912
HD,0.08,18,"Beta(3,3)",1.464107450029775
HD,0.08,18,"Beta(4,4)",1.3456591369317508
HD,0.08,18,"Beta(5,5)",1.3180257920309755
HD,0.08,18,"U(0,1)",1.843982480818604
HD,0.08,18,"N(0,1)",1.0842142616698736
HD,0.08,18,"DE(0,1)",0.7126585155160393
HD,0.08,18,"Cauchy(0,1)",0.007887593397747965
HD,0.08,18,"T(2)",0.14158064038458798
HD,0.08,18,"T(3)",0.33578692632228224
HD,0.08,18,"T(4)",0.48959072735202896
HD,0.08,18,"T(5)",0.5965569153896529
HD,0.08,19,"Beta(2,2)",1.603543323979087
HD,0.08,19,"Beta(3,3)",1.4319337495112818
HD,0.08,19,"Beta(4,4)",1.3404786240741409
HD,0.08,19,"Beta(5,5)",1.302174885056601
HD,0.08,19,"U(0,1)",1.8358516585262805
HD,0.08,19,"N(0,1)",1.0513979753763785
HD,0.08,19,"DE(0,1)",0.7143113558477938
HD,0.08,19,"Cauchy(0,1)",0.010092000260675305
HD,0.08,19,"T(2)",0.15094647253937504
HD,0.08,19,"T(3)",0.29891270255196883
HD,0.08,19,"T(4)",0.4790431651470774
HD,0.08,19,"T(5)",0.5772909125730318
HD,0.08,20,"Beta(2,2)",1.6011232161078932
HD,0.08,20,"Beta(3,3)",1.4323971898822074
HD,0.08,20,"Beta(4,4)",1.3401147359453915
HD,0.08,20,"Beta(5,5)",1.2745571430557852
HD,0.08,20,"U(0,1)",1.7990873197798818
HD,0.08,20,"N(0,1)",1.0548430813524163
HD,0.08,20,"DE(0,1)",0.6905143212051112
HD,0.08,20,"Cauchy(0,1)",0.0047121697561854445
HD,0.08,20,"T(2)",0.13664173202200988
HD,0.08,20,"T(3)",0.30433711955543663
HD,0.08,20,"T(4)",0.4860455146015373
HD,0.08,20,"T(5)",0.5891556570807673
HD,0.08,21,"Beta(2,2)",1.5806495135349918
HD,0.08,21,"Beta(3,3)",1.445460281544049
HD,0.08,21,"Beta(4,4)",1.3352923688193021
HD,0.08,21,"Beta(5,5)",1.292867535867397
HD,0.08,21,"U(0,1)",1.8268179873471635
HD,0.08,21,"N(0,1)",1.0528925503999353
HD,0.08,21,"DE(0,1)",0.7234064343802321
HD,0.08,21,"Cauchy(0,1)",0.005215767256667782
HD,0.08,21,"T(2)",0.15557336398986582
HD,0.08,21,"T(3)",0.3111249960741385
HD,0.08,21,"T(4)",0.49276548468800085
HD,0.08,21,"T(5)",0.6013613170851498
HD,0.08,22,"Beta(2,2)",1.5979810268073726
HD,0.08,22,"Beta(3,3)",1.4236788116113894
HD,0.08,22,"Beta(4,4)",1.324069395268402
HD,0.08,22,"Beta(5,5)",1.2875988691637434
HD,0.08,22,"U(0,1)",1.8264916213231603
HD,0.08,22,"N(0,1)",1.0446851651464193
HD,0.08,22,"DE(0,1)",0.7011510845660448
HD,0.08,22,"Cauchy(0,1)",0.0012547961533703562
HD,0.08,22,"T(2)",0.12487110651074997
HD,0.08,22,"T(3)",0.3391304892993647
HD,0.08,22,"T(4)",0.5030513624608857
HD,0.08,22,"T(5)",0.6198289739992995
HD,0.08,23,"Beta(2,2)",1.5908974729086343
HD,0.08,23,"Beta(3,3)",1.4269328030864523
HD,0.08,23,"Beta(4,4)",1.3279597306683626
HD,0.08,23,"Beta(5,5)",1.2895697235414447
HD,0.08,23,"U(0,1)",1.8424870909567297
HD,0.08,23,"N(0,1)",1.0488840350168394
HD,0.08,23,"DE(0,1)",0.728890895210459
HD,0.08,23,"Cauchy(0,1)",0.003712288718107929
HD,0.08,23,"T(2)",0.15204545342970316
HD,0.08,23,"T(3)",0.37293717408404947
HD,0.08,23,"T(4)",0.5012914328249316
HD,0.08,23,"T(5)",0.592892496908661
HD,0.08,24,"Beta(2,2)",1.6113243740927883
HD,0.08,24,"Beta(3,3)",1.4457035172719228
HD,0.08,24,"Beta(4,4)",1.37864419223722
HD,0.08,24,"Beta(5,5)",1.3043578643837521
HD,0.08,24,"U(0,1)",1.8566738193460133
HD,0.08,24,"N(0,1)",1.0897791349407087
HD,0.08,24,"DE(0,1)",0.7452296290210758
HD,0.08,24,"Cauchy(0,1)",0.002396753065553881
HD,0.08,24,"T(2)",0.1278712773902154
HD,0.08,24,"T(3)",0.3710148683372148
HD,0.08,24,"T(4)",0.540430712187199
HD,0.08,24,"T(5)",0.6414663729013883
HD,0.08,25,"Beta(2,2)",1.6564950424315659
HD,0.08,25,"Beta(3,3)",1.5098485777628867
HD,0.08,25,"Beta(4,4)",1.4055093355697874
HD,0.08,25,"Beta(5,5)",1.367760818627448
HD,0.08,25,"U(0,1)",1.8855241197452248
HD,0.08,25,"N(0,1)",1.151035243370218
HD,0.08,25,"DE(0,1)",0.7802860306886332
HD,0.08,25,"Cauchy(0,1)",0.005200758061642216
HD,0.08,25,"T(2)",0.1477196280704617
HD,0.08,25,"T(3)",0.35425268845792934
HD,0.08,25,"T(4)",0.5344663773373157
HD,0.08,25,"T(5)",0.6711852281981402
HD,0.08,26,"Beta(2,2)",1.6671632038224107
HD,0.08,26,"Beta(3,3)",1.5360636935025065
HD,0.08,26,"Beta(4,4)",1.428849537726353
HD,0.08,26,"Beta(5,5)",1.3927474694528965
HD,0.08,26,"U(0,1)",1.8991601329455936
HD,0.08,26,"N(0,1)",1.1701916495787024
HD,0.08,26,"DE(0,1)",0.8242935896509621
HD,0.08,26,"Cauchy(0,1)",0.0017835618309183202
HD,0.08,26,"T(2)",0.13461844968764594
HD,0.08,26,"T(3)",0.42705860867032497
HD,0.08,26,"T(4)",0.5547483446414441
HD,0.08,26,"T(5)",0.6832869205913878
HD,0.08,27,"Beta(2,2)",1.6130339532949785
HD,0.08,27,"Beta(3,3)",1.4832309457120638
HD,0.08,27,"Beta(4,4)",1.4011714712939882
HD,0.08,27,"Beta(5,5)",1.3582303179676556
HD,0.08,27,"U(0,1)",1.8137358570670936
HD,0.08,27,"N(0,1)",1.135526183845127
HD,0.08,27,"DE(0,1)",0.7918362500575239
HD,0.08,27,"Cauchy(0,1)",0.0029181980270557026
HD,0.08,27,"T(2)",0.18937741097367186
HD,0.08,27,"T(3)",0.42093678983258004
HD,0.08,27,"T(4)",0.572297281442687
HD,0.08,27,"T(5)",0.694580547615427
HD,0.08,28,"Beta(2,2)",1.620231369999566
HD,0.08,28,"Beta(3,3)",1.4506409007130368
HD,0.08,28,"Beta(4,4)",1.3712653966954422
HD,0.08,28,"Beta(5,5)",1.2763210940469314
HD,0.08,28,"U(0,1)",1.774863268300691
HD,0.08,28,"N(0,1)",1.1479381404901292
HD,0.08,28,"DE(0,1)",0.8125888954287583
HD,0.08,28,"Cauchy(0,1)",0.001528874293030734
HD,0.08,28,"T(2)",0.1918469714117343
HD,0.08,28,"T(3)",0.4125183254297248
HD,0.08,28,"T(4)",0.5891793518427267
HD,0.08,28,"T(5)",0.6727762190020304
HD,0.08,29,"Beta(2,2)",1.5797077750960284
HD,0.08,29,"Beta(3,3)",1.423876674341547
HD,0.08,29,"Beta(4,4)",1.3430662707610195
HD,0.08,29,"Beta(5,5)",1.2889636432513067
HD,0.08,29,"U(0,1)",1.760941709962501
HD,0.08,29,"N(0,1)",1.125902883057981
HD,0.08,29,"DE(0,1)",0.8071806998561262
HD,0.08,29,"Cauchy(0,1)",0.0012862695318282354
HD,0.08,29,"T(2)",0.20669181715585214
HD,0.08,29,"T(3)",0.4234434099251945
HD,0.08,29,"T(4)",0.5555764666897058
HD,0.08,29,"T(5)",0.6912554489451939
HD,0.08,30,"Beta(2,2)",1.5316195228005074
HD,0.08,30,"Beta(3,3)",1.4137578486402091
HD,0.08,30,"Beta(4,4)",1.329908251951225
HD,0.08,30,"Beta(5,5)",1.293582758188232
HD,0.08,30,"U(0,1)",1.6950259861914898
HD,0.08,30,"N(0,1)",1.0811807779820477
HD,0.08,30,"DE(0,1)",0.7897751833198619
HD,0.08,30,"Cauchy(0,1)",0.002904357636265777
HD,0.08,30,"T(2)",0.17193663462925105
HD,0.08,30,"T(3)",0.4107532707825042
HD,0.08,30,"T(4)",0.5913134776201867
HD,0.08,30,"T(5)",0.6871753196341757
HD,0.08,31,"Beta(2,2)",1.506276756942237
HD,0.08,31,"Beta(3,3)",1.376887314492966
HD,0.08,31,"Beta(4,4)",1.3192194516235072
HD,0.08,31,"Beta(5,5)",1.2873449506314656
HD,0.08,31,"U(0,1)",1.7015623683617953
HD,0.08,31,"N(0,1)",1.0814174983653095
HD,0.08,31,"DE(0,1)",0.774990527810473
HD,0.08,31,"Cauchy(0,1)",0.00239828412609608
HD,0.08,31,"T(2)",0.21193990407244984
HD,0.08,31,"T(3)",0.42658290810821775
HD,0.08,31,"T(4)",0.6226152162717749
HD,0.08,31,"T(5)",0.6940306988371933
HD,0.08,32,"Beta(2,2)",1.475380599047602
HD,0.08,32,"Beta(3,3)",1.348767219403637
HD,0.08,32,"Beta(4,4)",1.3113137118576217
HD,0.08,32,"Beta(5,5)",1.2382766281050288
HD,0.08,32,"U(0,1)",1.6771648346946226
HD,0.08,32,"N(0,1)",1.0885858680645897
HD,0.08,32,"DE(0,1)",0.8118224713988875
HD,0.08,32,"Cauchy(0,1)",0.002769524392720261
HD,0.08,32,"T(2)",0.2468502206171699
HD,0.08,32,"T(3)",0.47022780115747276
HD,0.08,32,"T(4)",0.6015233081947984
HD,0.08,32,"T(5)",0.7187549584039383
HD,0.08,33,"Beta(2,2)",1.4918912647181086
HD,0.08,33,"Beta(3,3)",1.3853779538912587
HD,0.08,33,"Beta(4,4)",1.2817776332826802
HD,0.08,33,"Beta(5,5)",1.242748192465603
HD,0.08,33,"U(0,1)",1.6691335985620797
HD,0.08,33,"N(0,1)",1.079870530003623
HD,0.08,33,"DE(0,1)",0.8129513681301551
HD,0.08,33,"Cauchy(0,1)",0.009060708505153262
HD,0.08,33,"T(2)",0.22431881380095484
HD,0.08,33,"T(3)",0.4710912317900608
HD,0.08,33,"T(4)",0.6122122829351256
HD,0.08,33,"T(5)",0.7092516637523245
HD,0.08,34,"Beta(2,2)",1.4873450509650943
HD,0.08,34,"Beta(3,3)",1.379848929860965
HD,0.08,34,"Beta(4,4)",1.27966279239136
HD,0.08,34,"Beta(5,5)",1.254195834055819
HD,0.08,34,"U(0,1)",1.6765386456602713
HD,0.08,34,"N(0,1)",1.0943146884806443
HD,0.08,34,"DE(0,1)",0.8200626515332495
HD,0.08,34,"Cauchy(0,1)",0.00308675400347975
HD,0.08,34,"T(2)",0.25496711520441634
HD,0.08,34,"T(3)",0.4713720594413577
HD,0.08,34,"T(4)",0.638608068683787
HD,0.08,34,"T(5)",0.7145269062870654
HD,0.08,35,"Beta(2,2)",1.475111987706709
HD,0.08,35,"Beta(3,3)",1.3801447005431302
HD,0.08,35,"Beta(4,4)",1.2956422172815834
