distribution,x,pdf
"Beta(5,5)",0.309,1.3094431756833251
"Beta(5,5)",0.31,1.318814421849808
"Beta(5,5)",0.311,1.328186290531128
"Beta(5,5)",0.312,1.3375581699988213
"Beta(5,5)",0.313,1.3469294474434204
"Beta(5,5)",0.314,1.3562995090315801
"Beta(5,5)",0.315,1.3656677399632353
"Beta(5,5)",0.316,1.375033524528719
"Beta(5,5)",0.317,1.3843962461658976
"Beta(5,5)",0.318,1.3937552875172545
"Beta(5,5)",0.319,1.4031100304869781
"Beta(5,5)",0.32,1.4124598562979958
"Beta(5,5)",0.321,1.4218041455490087
"Beta(5,5)",0.322,1.431142278271445
"Beta(5,5)",0.323,1.4404736339864148
"Beta(5,5)",0.324,1.4497975917615864
"Beta(5,5)",0.325,1.459113530268031
"Beta(5,5)",0.326,1.4684208278369977
"Beta(5,5)",0.327,1.4777188625166422
"Beta(5,5)",0.328,1.4870070121286751
"Beta(5,5)",0.329,1.496284654324959
"Beta(5,5)",0.33,1.5055511666440131
"Beta(5,5)",0.331,1.5148059265674587
"Beta(5,5)",0.332,1.5240483115763654
"Beta(5,5)",0.333,1.5332776992075257
"Beta(5,5)",0.334,1.5424934671096209
"Beta(5,5)",0.335,1.5516949930993218
"Beta(5,5)",0.336,1.5608816552172493
"Beta(5,5)",0.337,1.5700528317838671
"Beta(5,5)",0.338,1.579207901455249
"Beta(5,5)",0.339,1.5883462432787379
"Beta(5,5)",0.34,1.5974672367484828
"Beta(5,5)",0.341,1.6065702618608728
"Beta(5,5)",0.342,1.6156546991698235
"Beta(5,5)",0.343,1.6247199298419566
"Beta(5,5)",0.34400000000000003,1.633765335711626
"Beta(5,5)",0.34500000000000003,1.6427902993358319
"Beta(5,5)",0.34600000000000003,1.651794204048966
"Beta(5,5)",0.34700000000000003,1.6607764340174398
"Beta(5,5)",0.34800000000000003,1.6697363742941411
"Beta(5,5)",0.34900000000000003,1.6786734108727617
"Beta(5,5)",0.35000000000000003,1.687586930741938
"Beta(5,5)",0.35100000000000003,1.696476321939268
"Beta(5,5)",0.352,1.7053409736051306
"Beta(5,5)",0.353,1.7141802760363647
"Beta(5,5)",0.354,1.7229936207397474
"Beta(5,5)",0.355,1.731780400485333
"Beta(5,5)",0.356,1.7405400093595813
"Beta(5,5)",0.357,1.7492718428183116
"Beta(5,5)",0.358,1.7579752977394898
"Beta(5,5)",0.359,1.766649772475788
"Beta(5,5)",0.36,1.7752946669069878
"Beta(5,5)",0.361,1.7839093824921626
"Beta(5,5)",0.362,1.792493322321664
"Beta(5,5)",0.363,1.8010458911689136
"Beta(5,5)",0.364,1.8095664955419652
"Beta(5,5)",0.365,1.8180545437348838
"Beta(5,5)",0.366,1.8265094458788786
"Beta(5,5)",0.367,1.8349306139932424
"Beta(5,5)",0.368,1.8433174620360597
"Beta(5,5)",0.369,1.8516694059546828
"Beta(5,5)",0.37,1.8599858637359892
"Beta(5,5)",0.371,1.868266255456398
"Beta(5,5)",0.372,1.876510003331664
"Beta(5,5)",0.373,1.8847165317664127
"Beta(5,5)",0.374,1.8928852674034506
"Beta(5,5)",0.375,1.901015639172825
"Beta(5,5)",0.376,1.909107078340629
"Beta(5,5)",0.377,1.917159018557564
"Beta(5,5)",0.378,1.9251708959072344
"Beta(5,5)",0.379,1.933142148954205
"Beta(5,5)",0.38,1.9410722187917715
"Beta(5,5)",0.381,1.948960549089484
"Beta(5,5)",0.382,1.9568065861403998
"Beta(5,5)",0.383,1.964609778908058
"Beta(5,5)",0.384,1.972369579073192
"Beta(5,5)",0.385,1.980085441080148
"Beta(5,5)",0.386,1.9877568221830535
"Beta(5,5)",0.387,1.995383182491665
"Beta(5,5)",0.388,2.002963985016961
"Beta(5,5)",0.389,2.010498695716429
"Beta(5,5)",0.39,2.017986783539074
"Beta(5,5)",0.391,2.025427720470116
"Beta(5,5)",0.392,2.032820981575408
"Beta(5,5)",0.393,2.040166045045546
"Beta(5,5)",0.394,2.0474623922396686
"Beta(5,5)",0.395,2.0547095077289685
"Beta(5,5)",0.396,2.0619068793398796
"Beta(5,5)",0.397,2.0690539981969667
"Beta(5,5)",0.398,2.076150358765489
"Beta(5,5)",0.399,2.0831954588936505
"Beta(5,5)",0.4,2.090188799854548
"Beta(5,5)",0.401,2.0971298863877665
"Beta(5,5)",0.402,2.1040182267406835
"Beta(5,5)",0.403,2.110853332709418
"Beta(5,5)",0.404,2.117634719679476
"Beta(5,5)",0.405,2.1243619066660417
"Beta(5,5)",0.406,2.1310344163539514
"Beta(5,5)",0.40700000000000003,2.1376517751373214
"Beta(5,5)",0.40800000000000003,2.1442135131588413
"Beta(5,5)",0.40900000000000003,2.150719164348723
"Beta(5,5)",0.41000000000000003,2.1571682664633083
"Beta(5,5)",0.41100000000000003,2.163560361123332
"Beta(5,5)",0.41200000000000003,2.169894993851832
"Beta(5,5)",0.41300000000000003,2.176171714111707
"Beta(5,5)",0.41400000000000003,2.182390075342934
"Beta(5,5)",0.41500000000000004,2.188549634999415
"Beta(5,5)",0.41600000000000004,2.1946499545854743
"Beta(5,5)",0.417,2.2006905996919897
"Beta(5,5)",0.418,2.2066711400321846
"Beta(5,5)",0.419,2.2125911494770127
"Beta(5,5)",0.42,2.21845020609023
"Beta(5,5)",0.421,2.2242478921630386
"Beta(5,5)",0.422,2.229983794248429
"Beta(5,5)",0.423,2.23565750319508
"Beta(5,5)",0.424,2.2412686141809486
"Beta(5,5)",0.425,2.2468167267464176
"Beta(5,5)",0.426,2.2523014448271406
"Beta(5,5)",0.427,2.2577223767864316
"Beta(5,5)",0.428,2.2630791354473345
"Beta(5,5)",0.429,2.26837133812425
"Beta(5,5)",0.43,2.273598606654247
"Beta(5,5)",0.431,2.2787605674279092
"Beta(5,5)",0.432,2.283856851419858
"Beta(5,5)",0.433,2.2888870942188393
"Beta(5,5)",0.434,2.293850936057446
"Beta(5,5)",0.435,2.2987480218414222
"Beta(5,5)",0.436,2.303578001178589
"Beta(5,5)",0.437,2.3083405284073657
"Beta(5,5)",0.438,2.3130352626248873
"Beta(5,5)",0.439,2.317661867714725
"Beta(5,5)",0.44,2.3222200123742085
"Beta(5,5)",0.441,2.3267093701413195
"Beta(5,5)",0.442,2.331129619421219
"Beta(5,5)",0.443,2.3354804435123278
"Beta(5,5)",0.444,2.339761530632027
"Beta(5,5)",0.445,2.343972573941922
"Beta(5,5)",0.446,2.348113271572718
"Beta(5,5)",0.447,2.352183326648657
"Beta(5,5)",0.448,2.3561824473115784
"Beta(5,5)",0.449,2.3601103467445035
"Beta(5,5)",0.45,2.363966743194871
"Beta(5,5)",0.451,2.3677513599972904
"Beta(5,5)",0.452,2.3714639255959287
"Beta(5,5)",0.453,2.375104173566421
"Beta(5,5)",0.454,2.378671842637423
"Beta(5,5)",0.455,2.382166676711663
"Beta(5,5)",0.456,2.385588424886642
"Beta(5,5)",0.457,2.388936841474852
"Beta(5,5)",0.458,2.392211686023603
"Beta(5,5)",0.459,2.395412723334385
"Beta(5,5)",0.46,2.398539723481859
"Beta(5,5)",0.461,2.4015924618323234
"Beta(5,5)",0.462,2.404570719061857
"Beta(5,5)",0.463,2.40747428117394
"Beta(5,5)",0.464,2.4103029395166975
"Beta(5,5)",0.465,2.413056490799664
"Beta(5,5)",0.466,2.415734737110162
"Beta(5,5)",0.467,2.418337485929177
"Beta(5,5)",0.468,2.420864550146879
"Beta(5,5)",0.46900000000000003,2.4233157480776155
"Beta(5,5)",0.47000000000000003,2.425690903474542
"Beta(5,5)",0.47100000000000003,2.427989845543752
"Beta(5,5)",0.47200000000000003,2.4302124089580084
"Beta(5,5)",0.47300000000000003,2.432358433870006
"Beta(5,5)",0.47400000000000003,2.434427765925216
"Beta(5,5)",0.47500000000000003,2.4364202562742387
"Beta(5,5)",0.47600000000000003,2.4383357615847943
"Beta(5,5)",0.47700000000000004,2.4401741440531652
"Beta(5,5)",0.47800000000000004,2.441935271415303
"Beta(5,5)",0.47900000000000004,2.443619016957371
"Beta(5,5)",0.48,2.4452252595259676
"Beta(5,5)",0.481,2.4467538835377773
"Beta(5,5)",0.482,2.4482047789888743
"Beta(5,5)",0.483,2.449577841463513
"Beta(5,5)",0.484,2.450872972142507
"Beta(5,5)",0.485,2.4520900778111323
"Beta(5,5)",0.486,2.453229070866606
"Beta(5,5)",0.487,2.454289869325083
"Beta(5,5)",0.488,2.4552723968282404
"Beta(5,5)",0.489,2.456176582649378
"Beta(5,5)",0.49,2.457002361699082
"Beta(5,5)",0.491,2.457749674530438
"Beta(5,5)",0.492,2.4584184673437806
"Beta(5,5)",0.493,2.459008691991017
"Beta(5,5)",0.494,2.459520305979454
"Beta(5,5)",0.495,2.459953272475221
"Beta(5,5)",0.496,2.460307560306211
"Beta(5,5)",0.497,2.4605831439645622
"Beta(5,5)",0.498,2.4607800036087175
"Beta(5,5)",0.499,2.4608981250649977
"Beta(5,5)",0.5,2.460937499828747
"Beta(5,5)",0.501,2.4608981250649977
"Beta(5,5)",0.502,2.4607800036087175
"Beta(5,5)",0.503,2.4605831439645622
"Beta(5,5)",0.504,2.460307560306211
"Beta(5,5)",0.505,2.459953272475221
"Beta(5,5)",0.506,2.459520305979454
"Beta(5,5)",0.507,2.459008691991017
"Beta(5,5)",0.508,2.4584184673437806
"Beta(5,5)",0.509,2.457749674530438
"Beta(5,5)",0.51,2.457002361699082
"Beta(5,5)",0.511,2.456176582649378
"Beta(5,5)",0.512,2.4552723968282404
"Beta(5,5)",0.513,2.454289869325083
"Beta(5,5)",0.514,2.453229070866606
"Beta(5,5)",0.515,2.4520900778111323
"Beta(5,5)",0.516,2.450872972142507
"Beta(5,5)",0.517,2.449577841463513
"Beta(5,5)",0.518,2.4482047789888743
"Beta(5,5)",0.519,2.4467538835377773
"Beta(5,5)",0.52,2.4452252595259676
"Beta(5,5)",0.521,2.4436190169573733
"Beta(5,5)",0.522,2.441935271415301
"Beta(5,5)",0.523,2.4401741440531675
"Beta(5,5)",0.524,2.4383357615847925
"Beta(5,5)",0.525,2.4364202562742387
"Beta(5,5)",0.526,2.434427765925214
"Beta(5,5)",0.527,2.432358433870008
"Beta(5,5)",0.528,2.4302124089580084
"Beta(5,5)",0.529,2.427989845543752
"Beta(5,5)",0.53,2.425690903474542
"Beta(5,5)",0.531,2.4233157480776155
"Beta(5,5)",0.532,2.420864550146879
"Beta(5,5)",0.533,2.418337485929177
"Beta(5,5)",0.534,2.4157347371101596
"Beta(5,5)",0.535,2.4130564907996663
"Beta(5,5)",0.536,2.4103029395166975
"Beta(5,5)",0.537,2.40747428117394
"Beta(5,5)",0.538,2.404570719061855
"Beta(5,5)",0.539,2.4015924618323234
"Beta(5,5)",0.54,2.398539723481857
"Beta(5,5)",0.541,2.3954127233343874
"Beta(5,5)",0.542,2.392211686023601
"Beta(5,5)",0.543,2.388936841474852
"Beta(5,5)",0.544,2.385588424886642
"Beta(5,5)",0.545,2.382166676711665
"Beta(5,5)",0.546,2.378671842637423
"Beta(5,5)",0.547,2.375104173566423
"Beta(5,5)",0.548,2.3714639255959264
"Beta(5,5)",0.549,2.367751359997292
"Beta(5,5)",0.55,2.3639667431948688
"Beta(5,5)",0.551,2.3601103467445035
"Beta(5,5)",0.552,2.3561824473115762
"Beta(5,5)",0.553,2.3521833266486594
"Beta(5,5)",0.554,2.348113271572716
"Beta(5,5)",0.555,2.343972573941922
"Beta(5,5)",0.556,2.339761530632027
"Beta(5,5)",0.557,2.33548044351233
"Beta(5,5)",0.558,2.331129619421219
"Beta(5,5)",0.559,2.3267093701413195
"Beta(5,5)",0.56,2.3222200123742063
"Beta(5,5)",0.561,2.317661867714725
"Beta(5,5)",0.562,2.3130352626248873
"Beta(5,5)",0.5630000000000001,2.3083405284073657
"Beta(5,5)",0.5640000000000001,2.3035780011785874
"Beta(5,5)",0.5650000000000001,2.2987480218414222
"Beta(5,5)",0.5660000000000001,2.293850936057446
"Beta(5,5)",0.5670000000000001,2.2888870942188393
"Beta(5,5)",0.5680000000000001,2.283856851419856
"Beta(5,5)",0.5690000000000001,2.2787605674279092
"Beta(5,5)",0.5700000000000001,2.273598606654247
"Beta(5,5)",0.5710000000000001,2.26837133812425
"Beta(5,5)",0.5720000000000001,2.2630791354473327
"Beta(5,5)",0.5730000000000001,2.2577223767864334
"Beta(5,5)",0.5740000000000001,2.2523014448271406
"Beta(5,5)",0.5750000000000001,2.2468167267464176
"Beta(5,5)",0.5760000000000001,2.2412686141809464
"Beta(5,5)",0.577,2.235657503195082
"Beta(5,5)",0.578,2.229983794248429
"Beta(5,5)",0.579,2.2242478921630404
"Beta(5,5)",0.58,2.218450206090228
"Beta(5,5)",0.581,2.2125911494770145
"Beta(5,5)",0.582,2.2066711400321846
"Beta(5,5)",0.583,2.2006905996919897
"Beta(5,5)",0.584,2.1946499545854743
"Beta(5,5)",0.585,2.188549634999415
"Beta(5,5)",0.586,2.182390075342934
"Beta(5,5)",0.587,2.176171714111707
"Beta(5,5)",0.588,2.169894993851832
"Beta(5,5)",0.589,2.163560361123332
"Beta(5,5)",0.59,2.1571682664633083
"Beta(5,5)",0.591,2.150719164348723
"Beta(5,5)",0.592,2.1442135131588413
"Beta(5,5)",0.593,2.1376517751373214
"Beta(5,5)",0.594,2.1310344163539514
"Beta(5,5)",0.595,2.1243619066660417
"Beta(5,5)",0.596,2.117634719679476
"Beta(5,5)",0.597,2.110853332709418
"Beta(5,5)",0.598,2.1040182267406835
"Beta(5,5)",0.599,2.0971298863877665
"Beta(5,5)",0.6,2.090188799854548
"Beta(5,5)",0.601,2.0831954588936505
"Beta(5,5)",0.602,2.076150358765489
"Beta(5,5)",0.603,2.0690539981969667
"Beta(5,5)",0.604,2.0619068793398796
"Beta(5,5)",0.605,2.0547095077289685
"Beta(5,5)",0.606,2.0474623922396686
"Beta(5,5)",0.607,2.040166045045546
"Beta(5,5)",0.608,2.032820981575408
"Beta(5,5)",0.609,2.025427720470116
"Beta(5,5)",0.61,2.017986783539074
"Beta(5,5)",0.611,2.010498695716429
"Beta(5,5)",0.612,2.002963985016961
"Beta(5,5)",0.613,1.995383182491665
"Beta(5,5)",0.614,1.9877568221830535
"Beta(5,5)",0.615,1.980085441080148
"Beta(5,5)",0.616,1.972369579073192
"Beta(5,5)",0.617,1.964609778908058
"Beta(5,5)",0.618,1.9568065861403998
"Beta(5,5)",0.619,1.948960549089484
"Beta(5,5)",0.62,1.9410722187917715
"Beta(5,5)",0.621,1.933142148954205
"Beta(5,5)",0.622,1.9251708959072344
"Beta(5,5)",0.623,1.917159018557564
"Beta(5,5)",0.624,1.909107078340629
"Beta(5,5)",0.625,1.901015639172825
"Beta(5,5)",0.626,1.8928852674034506
"Beta(5,5)",0.627,1.8847165317664127
"Beta(5,5)",0.628,1.876510003331664
"Beta(5,5)",0.629,1.868266255456398
"Beta(5,5)",0.63,1.8599858637359892
"Beta(5,5)",0.631,1.8516694059546828
"Beta(5,5)",0.632,1.8433174620360597
"Beta(5,5)",0.633,1.8349306139932424
"Beta(5,5)",0.634,1.8265094458788786
"Beta(5,5)",0.635,1.8180545437348838
"Beta(5,5)",0.636,1.8095664955419652
"Beta(5,5)",0.637,1.8010458911689136
"Beta(5,5)",0.638,1.792493322321664
"Beta(5,5)",0.639,1.7839093824921626
"Beta(5,5)",0.64,1.7752946669069878
"Beta(5,5)",0.641,1.766649772475788
"Beta(5,5)",0.642,1.7579752977394898
"Beta(5,5)",0.643,1.7492718428183116
"Beta(5,5)",0.644,1.7405400093595813
"Beta(5,5)",0.645,1.731780400485333
"Beta(5,5)",0.646,1.7229936207397474
"Beta(5,5)",0.647,1.7141802760363647
"Beta(5,5)",0.648,1.7053409736051306
"Beta(5,5)",0.649,1.6964763219392665
"Beta(5,5)",0.65,1.687586930741938
"Beta(5,5)",0.651,1.6786734108727601
"Beta(5,5)",0.652,1.6697363742941411
"Beta(5,5)",0.653,1.6607764340174382
"Beta(5,5)",0.654,1.6517942040489673
"Beta(5,5)",0.655,1.6427902993358319
"Beta(5,5)",0.656,1.6337653357116275
"Beta(5,5)",0.657,1.6247199298419566
"Beta(5,5)",0.658,1.6156546991698235
"Beta(5,5)",0.659,1.6065702618608728
"Beta(5,5)",0.66,1.5974672367484828
"Beta(5,5)",0.661,1.5883462432787363
"Beta(5,5)",0.662,1.579207901455249
"Beta(5,5)",0.663,1.5700528317838658
"Beta(5,5)",0.664,1.5608816552172493
"Beta(5,5)",0.665,1.5516949930993205
"Beta(5,5)",0.666,1.5424934671096224
"Beta(5,5)",0.667,1.5332776992075243
"Beta(5,5)",0.668,1.5240483115763654
"Beta(5,5)",0.669,1.5148059265674587
"Beta(5,5)",0.67,1.5055511666440131
"Beta(5,5)",0.671,1.4962846543249577
"Beta(5,5)",0.672,1.4870070121286751
"Beta(5,5)",0.673,1.4777188625166409
"Beta(5,5)",0.674,1.4684208278369977
"Beta(5,5)",0.675,1.4591135302680298
"Beta(5,5)",0.676,1.449797591761585
"Beta(5,5)",0.677,1.4404736339864137
"Beta(5,5)",0.678,1.4311422782714436
"Beta(5,5)",0.679,1.4218041455490087
"Beta(5,5)",0.68,1.4124598562979958
"Beta(5,5)",0.681,1.403110030486977
"Beta(5,5)",0.682,1.3937552875172545
"Beta(5,5)",0.683,1.3843962461658976
"Beta(5,5)",0.684,1.375033524528719
"Beta(5,5)",0.685,1.365667739963234
"Beta(5,5)",0.686,1.3562995090315801
"Beta(5,5)",0.687,1.3469294474434204
"Beta(5,5)",0.6880000000000001,1.3375581699988224
"Beta(5,5)",0.6890000000000001,1.3281862905311268
"Beta(5,5)",0.6900000000000001,1.318814421849808
"Beta(5,5)",0.6910000000000001,1.309443175683324
"Beta(5,5)",0.6920000000000001,1.3000731626219715
"Beta(5,5)",0.6930000000000001,1.2907049920607423
"Beta(5,5)",0.6940000000000001,1.2813392721421955
"Beta(5,5)",0.6950000000000001,1.271976609699337
"Beta(5,5)",0.6960000000000001,1.2626176101985183
"Beta(5,5)",0.6970000000000001,1.2532628776823733
"Beta(5,5)",0.6980000000000001,1.2439130147127628
"Beta(5,5)",0.6990000000000001,1.234568622313771
"Beta(5,5)",0.7000000000000001,1.225230299914738
"Beta(5,5)",0.7010000000000001,1.2158986452933236
"Beta(5,5)",0.7020000000000001,1.2065742545186402
"Beta(5,5)",0.7030000000000001,1.1972577218944276
"Beta(5,5)",0.704,1.187949639902289
"Beta(5,5)",0.705,1.1786505991449907
"Beta(5,5)",0.706,1.169361188289838
"Beta(5,5)",0.707,1.1600819940121256
"Beta(5,5)",0.708,1.1508136009386518
"Beta(5,5)",0.709,1.141556591591342
"Beta(5,5)",0.71,1.1323115463309477
"Beta(5,5)",0.711,1.1230790433008435
"Beta(5,5)",0.712,1.1138596583709306
"Beta(5,5)",0.713,1.1046539650816385
"Beta(5,5)",0.714,1.0954625345880493
"Beta(5,5)",0.715,1.0862859356041292
"Beta(5,5)",0.716,1.0771247343470844
"Beta(5,5)",0.717,1.0679794944818553
"Beta(5,5)",0.718,1.0588507770657252
"Beta(5,5)",0.719,1.0497391404930885
"Beta(5,5)",0.72,1.0406451404403514
"Beta(5,5)",0.721,1.0315693298109792
"Beta(5,5)",0.722,1.0225122586807136
"Beta(5,5)",0.723,1.013474474242937
"Beta(5,5)",0.724,1.004456520754211
"Beta(5,5)",0.725,0.9954589394799832
"Beta(5,5)",0.726,0.9864822686404767
"Beta(5,5)",0.727,0.9775270433567601
"Beta(5,5)",0.728,0.9685937955970073
"Beta(5,5)",0.729,0.9596830541229505
"Beta(5,5)",0.73,0.9507953444365388
"Beta(5,5)",0.731,0.9419311887267993
"Beta(5,5)",0.732,0.9330911058169137
"Beta(5,5)",0.733,0.9242756111115102
"Beta(5,5)",0.734,0.9154852165441797
"Beta(5,5)",0.735,0.906720430525227
"Beta(5,5)",0.736,0.8979817578896503
"Beta(5,5)",0.737,0.8892696998453693
"Beta(5,5)",0.738,0.8805847539216963
"Beta(5,5)",0.739,0.8719274139180644
"Beta(5,5)",0.74,0.8632981698530126
"Beta(5,5)",0.741,0.8546975079134385
"Beta(5,5)",0.742,0.846125910404125
"Beta(5,5)",0.743,0.837583855697541
"Beta(5,5)",0.744,0.8290718181839243
"Beta(5,5)",0.745,0.8205902682216655
"Beta(5,5)",0.746,0.8121396720879742
"Beta(5,5)",0.747,0.803720491929858
"Beta(5,5)",0.748,0.795333185715409
"Beta(5,5)",0.749,0.7869782071853952
"Beta(5,5)",0.75,0.7786560058051892
"Beta(5,5)",0.751,0.7703670267170133
"Beta(5,5)",0.752,0.7621117106925213
"Beta(5,5)",0.753,0.7538904940857193
"Beta(5,5)",0.754,0.7457038087862382
"Beta(5,5)",0.755,0.7375520821729534
"Beta(5,5)",0.756,0.7294357370679633
"Beta(5,5)",0.757,0.7213551916909415
"Beta(5,5)",0.758,0.7133108596138525
"Beta(5,5)",0.759,0.7053031497160503
"Beta(5,5)",0.76,0.6973324661397613
"Beta(5,5)",0.761,0.6893992082459613
"Beta(5,5)",0.762,0.6815037705706459
"Beta(5,5)",0.763,0.6736465427815125
"Beta(5,5)",0.764,0.6658279096350475
"Beta(5,5)",0.765,0.6580482509340343
"Beta(5,5)",0.766,0.6503079414854895
"Beta(5,5)",0.767,0.6426073510590262
"Beta(5,5)",0.768,0.6349468443456557
"Beta(5,5)",0.769,0.6273267809170361
"Beta(5,5)",0.77,0.6197475151851757
"Beta(5,5)",0.771,0.6122093963625858
"Beta(5,5)",0.772,0.6047127684229109
"Beta(5,5)",0.773,0.5972579700620201
"Beta(5,5)",0.774,0.5898453346595859
"Beta(5,5)",0.775,0.5824751902411438
"Beta(5,5)",0.776,0.5751478594406473
"Beta(5,5)",0.777,0.5678636594635242
"Beta(5,5)",0.778,0.5606229020502358
"Beta(5,5)",0.779,0.5534258934403529
"Beta(5,5)",0.78,0.5462729343371531
"Beta(5,5)",0.781,0.5391643198727438
"Beta(5,5)",0.782,0.5321003395737209
"Beta(5,5)",0.783,0.525081277327373
"Beta(5,5)",0.784,0.5181074113484283
"Beta(5,5)",0.785,0.5111790141463652
"Beta(5,5)",0.786,0.5042963524932814
"Beta(5,5)",0.787,0.4974596873923345
"Beta(5,5)",0.788,0.4906692740467642
"Beta(5,5)",0.789,0.48392536182949497
"Beta(5,5)",0.79,0.47722819425333296
"Beta(5,5)",0.791,0.47057800894176627
"Beta(5,5)",0.792,0.4639750376003674
"Beta(5,5)",0.793,0.4574195059888097
"Beta(5,5)",0.794,0.4509116338935142
"Beta(5,5)",0.795,0.4444516351009158
"Beta(5,5)",0.796,0.43803971737136915
"Beta(5,5)",0.797,0.4316760824137046
"Beta(5,5)",0.798,0.4253609258604269
"Beta(5,5)",0.799,0.4190944372435781
"Beta(5,5)",0.8,0.4128767999712683
"Beta(5,5)",0.801,0.40670819130487706
"Beta(5,5)",0.802,0.40058878233693856
"Beta(5,5)",0.803,0.39451873796971704
"Beta(5,5)",0.804,0.38849821689447717
"Beta(5,5)",0.805,0.38252737157146105
"Beta(5,5)",0.806,0.3766063482105768
"Beta(5,5)",0.807,0.3707352867528083
"Beta(5,5)",0.808,0.3649143208523504
"Beta(5,5)",0.809,0.3591435778594838
"Beta(5,5)",0.81,0.3534231788041887
"Beta(5,5)",0.811,0.34775323838051303
"Beta(5,5)",0.812,0.3421338649316999
"Beta(5,5)",0.8130000000000001,0.33656516043607865
"Beta(5,5)",0.8140000000000001,0.3310472204937348
"Beta(5,5)",0.8150000000000001,0.3255801343139595
"Beta(5,5)",0.8160000000000001,0.32016398470349267
"Beta(5,5)",0.8170000000000001,0.3147988480555621
"Beta(5,5)",0.8180000000000001,0.30948479433973
"Beta(5,5)",0.8190000000000001,0.30422188709255615
"Beta(5,5)",0.8200000000000001,0.29901018340907987
"Beta(5,5)",0.8210000000000001,0.2938497339351374
"Beta(5,5)",0.8220000000000001,0.28874058286051363
"Beta(5,5)",0.8230000000000001,0.2836827679129439
"Beta(5,5)",0.8240000000000001,0.2786763203529705
"Beta(5,5)",0.8250000000000001,0.27372126496966015
"Beta(5,5)",0.8260000000000001,0.26881762007719673
"Beta(5,5)",0.8270000000000001,0.2639653975123496
"Beta(5,5)",0.8280000000000001,0.25916460263283325
"Beta(5,5)",0.8290000000000001,0.25441523431656116
"Beta(5,5)",0.8300000000000001,0.24971728496180529
"Beta(5,5)",0.8310000000000001,0.24507074048826694
"Beta(5,5)",0.8320000000000001,0.24047558033907068
"Beta(5,5)",0.833,0.2359317774836863
"Beta(5,5)",0.834,0.23143929842178837
"Beta(5,5)",0.835,0.22699810318806452
"Beta(5,5)",0.836,0.22260814535797588
"Beta(5,5)",0.837,0.21826937205448246
"Beta(5,5)",0.838,0.21398172395573883
"Beta(5,5)",0.839,0.20974513530377129
"Beta(5,5)",0.84,0.20555953391414347
"Beta(5,5)",0.841,0.20142484118662007
"Beta(5,5)",0.842,0.19734097211683385
"Beta(5,5)",0.843,0.193307835308972
"Beta(5,5)",0.844,0.18932533298948045
"Beta(5,5)",0.845,0.1853933610218036
"Beta(5,5)",0.846,0.18151180892216445
"Beta(5,5)",0.847,0.17768055987639303
"Beta(5,5)",0.848,0.17389949075781325
"Beta(5,5)",0.849,0.17016847214619568
"Beta(5,5)",0.85,0.16648736834778952
"Beta(5,5)",0.851,0.16285603741643384
"Beta(5,5)",0.852,0.15927433117576778
"Beta(5,5)",0.853,0.15574209524253793
"Beta(5,5)",0.854,0.1522591690510203
"Beta(5,5)",0.855,0.14882538587856114
"Beta(5,5)",0.856,0.1454405728722474
"Beta(5,5)",0.857,0.14210455107671358
"Beta(5,5)",0.858,0.13881713546309707
"Beta(5,5)",0.859,0.1355781349591502
"Beta(5,5)",0.86,0.13238735248051525
"Beta(5,5)",0.861,0.12924458496317615
"Beta(5,5)",0.862,0.12614962339708974
"Beta(5,5)",0.863,0.12310225286101488
"Beta(5,5)",0.864,0.12010225255853818
"Beta(5,5)",0.865,0.11714939585531288
"Beta(5,5)",0.866,0.11424345031751784
"Beta(5,5)",0.867,0.111384177751544
"Beta(5,5)",0.868,0.10857133424492198
"Beta(5,5)",0.869,0.10580467020849471
"Beta(5,5)",0.87,0.10308393041984953
"Beta(5,5)",0.871,0.10040885406801416
"Beta(5,5)",0.872,0.09777917479943089
"Beta(5,5)",0.873,0.09519462076521477
"Beta(5,5)",0.874,0.0926549146697055
"Beta(5,5)",0.875,0.09015977382032504
"Beta(5,5)",0.876,0.08770891017874805
"Beta(5,5)",0.877,0.08530203041339425
"Beta(5,5)",0.878,0.0829388359532548
"Beta(5,5)",0.879,0.08061902304305951
"Beta(5,5)",0.88,0.07834228279979627
"Beta(5,5)",0.881,0.07610830127059143
"Beta(5,5)",0.882,0.07391675949196057
"Beta(5,5)",0.883,0.07176733355044058
"Beta(5,5)",0.884,0.0696596946446109
"Beta(5,5)",0.885,0.06759350914851461
"Beta(5,5)",0.886,0.06556843867648993
"Beta(5,5)",0.887,0.06358414014941965
"Beta(5,5)",0.888,0.0616402658624103
"Beta(5,5)",0.889,0.05973646355391032
"Beta(5,5)",0.89,0.057872376476275626
"Beta(5,5)",0.891,0.056047643467795505
"Beta(5,5)",0.892,0.05426189902618466
"Beta(5,5)",0.893,0.052514773383555105
"Beta(5,5)",0.894,0.05080589258287585
"Beta(5,5)",0.895,0.049134878555929726
"Beta(5,5)",0.896,0.047501349202779396
"Beta(5,5)",0.897,0.04590491847275083
"Beta(5,5)",0.898,0.044345196446944686
"Beta(5,5)",0.899,0.042821789422286274
"Beta(5,5)",0.9,0.04133429999712356
"Beta(5,5)",0.901,0.039882327158382705
"Beta(5,5)",0.902,0.03846546637029323
"Beta(5,5)",0.903,0.03708330966469066
"Beta(5,5)",0.904,0.03573544573290837
"Beta(5,5)",0.905,0.03442146001926865
"Beta(5,5)",0.906,0.033140934816181696
"Beta(5,5)",0.907,0.031893449360865515
