index,left,right,height,water,isMode,isPeak,isLowland
304,26.65,26.84,0.00505,0.03021,false,false,true
305,26.84,27.04,0.00518,0.03021,false,false,true
306,27.04,27.22,0.00533,0.03021,false,false,true
307,27.22,27.41,0.00550,0.03021,false,false,true
308,27.41,27.58,0.00570,0.03021,false,false,true
309,27.58,27.75,0.00592,0.03021,false,false,true
310,27.75,27.91,0.00617,0.03021,false,false,true
311,27.91,28.07,0.00646,0.03021,false,false,true
312,28.07,28.21,0.00677,0.03021,false,false,true
313,28.21,28.36,0.00713,0.03021,false,false,true
314,28.36,28.49,0.00752,0.03021,false,false,true
315,28.49,28.61,0.00795,0.03021,false,false,true
316,28.61,28.73,0.00843,0.03021,false,false,true
317,28.73,28.84,0.00895,0.03021,false,false,true
318,28.84,28.95,0.00953,0.03021,false,false,true
319,28.95,29.05,0.01016,0.03021,false,false,true
320,29.05,29.14,0.01084,0.03021,false,false,true
321,29.14,29.23,0.01159,0.03021,false,false,true
322,29.23,29.31,0.01239,0.03021,false,false,true
323,29.31,29.38,0.01326,0.03021,false,false,true
324,29.38,29.45,0.01419,0.03021,false,false,true
325,29.45,29.52,0.01518,0.03021,false,false,true
326,29.52,29.58,0.01622,0.03021,false,false,true
327,29.58,29.64,0.01732,0.03021,false,false,true
328,29.64,29.69,0.01847,0.03021,false,false,true
329,29.69,29.74,0.01965,0.03021,false,false,true
330,29.74,29.79,0.02085,0.03021,false,false,true
331,29.79,29.84,0.02207,0.03021,false,false,true
332,29.84,29.88,0.02329,0.03021,false,false,true
333,29.88,29.92,0.02448,0.03021,false,false,true
334,29.92,29.96,0.02564,0.03021,false,false,true
335,29.96,30.00,0.02675,0.03021,false,false,true
336,30.00,30.03,0.02778,0.03021,false,false,true
337,30.03,30.07,0.02872,0.03021,false,false,true
338,30.07,30.10,0.02956,0.03021,false,false,true
339,30.10,30.13,0.03029,0.03029,false,false,false
340,30.13,30.17,0.03089,0.03089,false,false,false
341,30.17,30.20,0.03137,0.03137,false,false,false
342,30.20,30.23,0.03171,0.03171,false,false,false
343,30.23,30.26,0.03193,0.03193,false,false,false
344,30.26,30.29,0.03203,0.03203,true,true,false
345,30.29,30.32,0.03200,0.03200,false,false,false
346,30.32,30.36,0.03187,0.03187,false,false,false
347,30.36,30.39,0.03163,0.03163,false,false,false
348,30.39,30.42,0.03129,0.03131,false,false,true
349,30.42,30.45,0.03087,0.03131,false,false,true
350,30.45,30.48,0.03038,0.03131,false,false,true
351,30.48,30.52,0.02981,0.03131,false,false,true
352,30.52,30.55,0.02919,0.03131,false,false,true
353,30.55,30.59,0.02852,0.03131,false,false,true
354,30.59,30.62,0.02779,0.03131,false,false,true
355,30.62,30.66,0.02703,0.03131,false,false,true
356,30.66,30.70,0.02623,0.03131,false,false,true
357,30.70,30.74,0.02541,0.03131,false,false,true
358,30.74,30.78,0.02455,0.03131,false,false,true
359,30.78,30.82,0.02368,0.03131,false,false,true
360,30.82,30.86,0.02279,0.03131,false,false,true
361,30.86,30.91,0.02189,0.03131,false,false,true
362,30.91,30.96,0.02099,0.03131,false,false,true
363,30.96,31.01,0.02008,0.03131,false,false,true
364,31.01,31.06,0.01918,0.03131,false,false,true
365,31.06,31.11,0.01828,0.03131,false,false,true
366,31.11,31.17,0.01740,0.03131,false,false,true
367,31.17,31.23,0.01654,0.03131,false,false,true
368,31.23,31.30,0.01569,0.03131,false,false,true
369,31.30,31.36,0.01488,0.03131,false,false,true
370,31.36,31.43,0.01409,0.03131,false,false,true
371,31.43,31.51,0.01334,0.03131,false,false,true
372,31.51,31.59,0.01262,0.03131,false,false,true
373,31.59,31.67,0.01194,0.03131,false,false,true
374,31.67,31.76,0.01129,0.03131,false,false,true
375,31.76,31.85,0.01068,0.03131,false,false,true
376,31.85,31.95,0.01011,0.03131,false,false,true
377,31.95,32.06,0.00958,0.03131,false,false,true
378,32.06,32.17,0.00909,0.03131,false,false,true
379,32.17,32.28,0.00863,0.03131,false,false,true
380,32.28,32.41,0.00821,0.03131,false,false,true
381,32.41,32.53,0.00782,0.03131,false,false,true
382,32.53,32.67,0.00746,0.03131,false,false,true
383,32.67,32.81,0.00713,0.03131,false,false,true
384,32.81,32.95,0.00684,0.03131,false,false,true
385,32.95,33.11,0.00657,0.03131,false,false,true
386,33.11,33.26,0.00632,0.03131,false,false,true
387,33.26,33.43,0.00610,0.03131,false,false,true
388,33.43,33.60,0.00591,0.03131,false,false,true
389,33.60,33.77,0.00573,0.03131,false,false,true
390,33.77,33.95,0.00558,0.03131,false,false,true
391,33.95,34.13,0.00545,0.03131,false,false,true
392,34.13,34.32,0.00533,0.03131,false,false,true
393,34.32,34.51,0.00524,0.03131,false,false,true
394,34.51,34.71,0.00516,0.03131,false,false,true
395,34.71,34.90,0.00510,0.03131,false,false,true
396,34.90,35.10,0.00506,0.03131,false,false,true
397,35.10,35.30,0.00503,0.03131,false,false,true
398,35.30,35.50,0.00502,0.03131,false,false,true
399,35.50,35.70,0.00503,0.03131,false,false,true
400,35.70,35.89,0.00505,0.03131,false,false,true
401,35.89,36.09,0.00509,0.03131,false,false,true
402,36.09,36.29,0.00515,0.03131,false,false,true
403,36.29,36.48,0.00522,0.03131,false,false,true
404,36.48,36.67,0.00531,0.03131,false,false,true
405,36.67,36.85,0.00543,0.03131,false,false,true
406,36.85,37.03,0.00556,0.03131,false,false,true
407,37.03,37.20,0.00571,0.03131,false,false,true
408,37.20,37.37,0.00588,0.03131,false,false,true
409,37.37,37.54,0.00608,0.03131,false,false,true
410,37.54,37.70,0.00631,0.03131,false,false,true
411,37.70,37.85,0.00656,0.03131,false,false,true
412,37.85,38.00,0.00684,0.03131,false,false,true
413,38.00,38.14,0.00715,0.03131,false,false,true
414,38.14,38.27,0.00749,0.03131,false,false,true
415,38.27,38.40,0.00788,0.03131,false,false,true
416,38.40,38.52,0.00830,0.03131,false,false,true
417,38.52,38.63,0.00876,0.03131,false,false,true
418,38.63,38.74,0.00926,0.03131,false,false,true
419,38.74,38.84,0.00982,0.03131,false,false,true
420,38.84,38.94,0.01042,0.03131,false,false,true
421,38.94,39.03,0.01107,0.03131,false,false,true
422,39.03,39.11,0.01178,0.03131,false,false,true
423,39.11,39.19,0.01255,0.03131,false,false,true
424,39.19,39.27,0.01337,0.03131,false,false,true
425,39.27,39.34,0.01425,0.03131,false,false,true
426,39.34,39.40,0.01518,0.03131,false,false,true
427,39.40,39.46,0.01617,0.03131,false,false,true
428,39.46,39.52,0.01720,0.03131,false,false,true
429,39.52,39.58,0.01829,0.03131,false,false,true
430,39.58,39.63,0.01940,0.03131,false,false,true
431,39.63,39.68,0.02055,0.03131,false,false,true
432,39.68,39.72,0.02170,0.03131,false,false,true
433,39.72,39.77,0.02286,0.03131,false,false,true
434,39.77,39.81,0.02401,0.03131,false,false,true
435,39.81,39.85,0.02512,0.03131,false,false,true
436,39.85,39.89,0.02619,0.03131,false,false,true
437,39.89,39.92,0.02720,0.03131,false,false,true
438,39.92,39.96,0.02812,0.03131,false,false,true
439,39.96,39.99,0.02895,0.03131,false,false,true
440,39.99,40.03,0.02966,0.03131,false,false,true
441,40.03,40.06,0.03026,0.03131,false,false,true
442,40.06,40.09,0.03073,0.03131,false,false,true
443,40.09,40.13,0.03106,0.03131,false,false,true
444,40.13,40.16,0.03126,0.03131,false,false,true
445,40.16,40.19,0.03131,0.03131,true,true,true
446,40.19,40.22,0.03123,0.03123,false,false,false
447,40.22,40.25,0.03103,0.03103,false,false,false
448,40.25,40.29,0.03070,0.03070,false,false,false
449,40.29,40.32,0.03025,0.03025,false,false,false
450,40.32,40.35,0.02970,0.03025,false,false,true
451,40.35,40.39,0.02906,0.03025,false,false,true
452,40.39,40.42,0.02834,0.03025,false,false,true
453,40.42,40.46,0.02755,0.03025,false,false,true
454,40.46,40.50,0.02669,0.03025,false,false,true
455,40.50,40.54,0.02580,0.03025,false,false,true
456,40.54,40.58,0.02486,0.03025,false,false,true
457,40.58,40.62,0.02390,0.03025,false,false,true
458,40.62,40.66,0.02292,0.03025,false,false,true
459,40.66,40.71,0.02194,0.03025,false,false,true
460,40.71,40.75,0.02096,0.03025,false,false,true
461,40.75,40.80,0.01998,0.03025,false,false,true
462,40.80,40.86,0.01902,0.03025,false,false,true
463,40.86,40.91,0.01808,0.03025,false,false,true
464,40.91,40.97,0.01717,0.03025,false,false,true
465,40.97,41.03,0.01629,0.03025,false,false,true
466,41.03,41.10,0.01544,0.03025,false,false,true
467,41.10,41.16,0.01462,0.03025,false,false,true
468,41.16,41.24,0.01384,0.03025,false,false,true
469,41.24,41.31,0.01310,0.03025,false,false,true
470,41.31,41.39,0.01240,0.03025,false,false,true
471,41.39,41.48,0.01174,0.03025,false,false,true
472,41.48,41.57,0.01112,0.03025,false,false,true
473,41.57,41.66,0.01053,0.03025,false,false,true
474,41.66,41.76,0.00999,0.03025,false,false,true
475,41.76,41.87,0.00948,0.03025,false,false,true
476,41.87,41.98,0.00901,0.03025,false,false,true
477,41.98,42.10,0.00857,0.03025,false,false,true
478,42.10,42.22,0.00817,0.03025,false,false,true
479,42.22,42.35,0.00779,0.03025,false,false,true
480,42.35,42.48,0.00745,0.03025,false,false,true
481,42.48,42.62,0.00714,0.03025,false,false,true
482,42.62,42.77,0.00685,0.03025,false,false,true
483,42.77,42.92,0.00659,0.03025,false,false,true
484,42.92,43.08,0.00635,0.03025,false,false,true
485,43.08,43.24,0.00613,0.03025,false,false,true
486,43.24,43.41,0.00594,0.03025,false,false,true
487,43.41,43.58,0.00577,0.03025,false,false,true
488,43.58,43.76,0.00562,0.03025,false,false,true
489,43.76,43.94,0.00548,0.03025,false,false,true
490,43.94,44.13,0.00537,0.03025,false,false,true
491,44.13,44.32,0.00527,0.03025,false,false,true
492,44.32,44.51,0.00519,0.03025,false,false,true
493,44.51,44.71,0.00512,0.03025,false,false,true
494,44.71,44.90,0.00507,0.03025,false,false,true
495,44.90,45.10,0.00504,0.03025,false,false,true
496,45.10,45.30,0.00502,0.03025,false,false,true
497,45.30,45.50,0.00501,0.03025,false,false,true
498,45.50,45.70,0.00503,0.03025,false,false,true
499,45.70,45.90,0.00505,0.03025,false,false,true
500,45.90,46.10,0.00510,0.03025,false,false,true
501,46.10,46.29,0.00516,0.03025,false,false,true
502,46.29,46.48,0.00523,0.03025,false,false,true
503,46.48,46.67,0.00533,0.03025,false,false,true
504,46.67,46.85,0.00544,0.03025,false,false,true
505,46.85,47.03,0.00557,0.03025,false,false,true
506,47.03,47.21,0.00572,0.03025,false,false,true
507,47.21,47.38,0.00589,0.03025,false,false,true
508,47.38,47.54,0.00609,0.03025,false,false,true
509,47.54,47.70,0.00630,0.03025,false,false,true
510,47.70,47.85,0.00655,0.03025,false,false,true
511,47.85,48.00,0.00682,0.03025,false,false,true
512,48.00,48.14,0.00712,0.03025,false,false,true
513,48.14,48.27,0.00745,0.03025,false,false,true
514,48.27,48.40,0.00782,0.03025,false,false,true
515,48.40,48.52,0.00822,0.03025,false,false,true
516,48.52,48.64,0.00866,0.03025,false,false,true
517,48.64,48.75,0.00913,0.03025,false,false,true
518,48.75,48.85,0.00965,0.03025,false,false,true
519,48.85,48.95,0.01021,0.03025,false,false,true
520,48.95,49.04,0.01082,0.03025,false,false,true
521,49.04,49.13,0.01148,0.03025,false,false,true
522,49.13,49.21,0.01218,0.03025,false,false,true
523,49.21,49.29,0.01293,0.03025,false,false,true
524,49.29,49.36,0.01372,0.03025,false,false,true
525,49.36,49.43,0.01456,0.03025,false,false,true
526,49.43,49.49,0.01543,0.03025,false,false,true
527,49.49,49.56,0.01635,0.03025,false,false,true
528,49.56,49.61,0.01729,0.03025,false,false,true
529,49.61,49.67,0.01826,0.03025,false,false,true
530,49.67,49.72,0.01925,0.03025,false,false,true
531,49.72,49.77,0.02025,0.03025,false,false,true
532,49.77,49.82,0.02124,0.03025,false,false,true
533,49.82,49.86,0.02222,0.03025,false,false,true
