index,left,right,height,water,isMode,isPeak,isLowland
0,-2.64,-2.62,0.04004,0.04004,false,false,false
1,-2.62,-2.59,0.03314,0.03314,false,false,false
2,-2.59,-2.55,0.02871,0.02871,false,false,false
3,-2.55,-2.52,0.02573,0.02573,false,false,false
4,-2.52,-2.47,0.02369,0.02369,false,false,false
5,-2.47,-2.43,0.02229,0.02229,false,false,false
6,-2.43,-2.38,0.02137,0.02137,false,false,false
7,-2.38,-2.33,0.02080,0.02080,false,false,false
8,-2.33,-2.29,0.02053,0.02053,false,false,false
9,-2.29,-2.24,0.02049,0.02049,false,false,false
10,-2.24,-2.19,0.02067,0.02067,false,false,false
11,-2.19,-2.14,0.02103,0.02103,false,false,false
12,-2.14,-2.09,0.02157,0.02157,false,false,false
13,-2.09,-2.05,0.02228,0.02228,false,false,false
14,-2.05,-2.01,0.02314,0.02314,false,false,false
15,-2.01,-1.96,0.02416,0.02416,false,false,false
16,-1.96,-1.93,0.02534,0.02534,false,false,false
17,-1.93,-1.89,0.02667,0.02667,false,false,false
18,-1.89,-1.85,0.02816,0.02816,false,false,false
19,-1.85,-1.82,0.02979,0.02979,false,false,false
20,-1.82,-1.79,0.03158,0.03158,false,false,false
21,-1.79,-1.76,0.03350,0.03350,false,false,false
22,-1.76,-1.73,0.03556,0.03556,false,false,false
23,-1.73,-1.70,0.03775,0.03775,false,false,false
24,-1.70,-1.68,0.04006,0.04006,false,false,false
25,-1.68,-1.65,0.04246,0.04246,false,false,false
26,-1.65,-1.63,0.04496,0.04496,false,false,false
27,-1.63,-1.61,0.04752,0.04752,false,false,false
28,-1.61,-1.59,0.05014,0.05014,false,false,false
29,-1.59,-1.57,0.05279,0.05279,false,false,false
30,-1.57,-1.55,0.05546,0.05546,false,false,false
31,-1.55,-1.54,0.05813,0.05813,false,false,false
32,-1.54,-1.52,0.06079,0.06079,false,false,false
33,-1.52,-1.50,0.06343,0.06343,false,false,false
34,-1.50,-1.49,0.06603,0.06603,false,false,false
35,-1.49,-1.47,0.06858,0.06858,false,false,false
36,-1.47,-1.46,0.07109,0.07109,false,false,false
37,-1.46,-1.45,0.07355,0.07355,false,false,false
38,-1.45,-1.43,0.07595,0.07595,false,false,false
39,-1.43,-1.42,0.07829,0.07829,false,false,false
40,-1.42,-1.41,0.08059,0.08059,false,false,false
41,-1.41,-1.40,0.08284,0.08284,false,false,false
42,-1.40,-1.38,0.08504,0.08504,false,false,false
43,-1.38,-1.37,0.08721,0.08721,false,false,false
44,-1.37,-1.36,0.08934,0.08934,false,false,false
45,-1.36,-1.35,0.09143,0.09143,false,false,false
46,-1.35,-1.34,0.09350,0.09350,false,false,false
47,-1.34,-1.33,0.09554,0.09554,false,false,false
48,-1.33,-1.32,0.09757,0.09757,false,false,false
49,-1.32,-1.31,0.09957,0.09957,false,false,false
50,-1.31,-1.30,0.10156,0.10156,false,false,false
51,-1.30,-1.29,0.10353,0.10353,false,false,false
52,-1.29,-1.28,0.10549,0.10549,false,false,false
53,-1.28,-1.27,0.10744,0.10744,false,false,false
54,-1.27,-1.26,0.10938,0.10938,false,false,false
55,-1.26,-1.25,0.11131,0.11131,false,false,false
56,-1.25,-1.24,0.11322,0.11322,false,false,false
57,-1.24,-1.24,0.11513,0.11513,false,false,false
58,-1.24,-1.23,0.11703,0.11703,false,false,false
59,-1.23,-1.22,0.11891,0.11891,false,false,false
60,-1.22,-1.21,0.12079,0.12079,false,false,false
61,-1.21,-1.20,0.12265,0.12265,false,false,false
62,-1.20,-1.19,0.12451,0.12451,false,false,false
63,-1.19,-1.19,0.12635,0.12635,false,false,false
64,-1.19,-1.18,0.12819,0.12819,false,false,false
65,-1.18,-1.17,0.13001,0.13001,false,false,false
66,-1.17,-1.16,0.13182,0.13182,false,false,false
67,-1.16,-1.16,0.13362,0.13362,false,false,false
68,-1.16,-1.15,0.13541,0.13541,false,false,false
69,-1.15,-1.14,0.13719,0.13719,false,false,false
70,-1.14,-1.13,0.13896,0.13896,false,false,false
71,-1.13,-1.13,0.14072,0.14072,false,false,false
72,-1.13,-1.12,0.14247,0.14247,false,false,false
73,-1.12,-1.11,0.14421,0.14421,false,false,false
74,-1.11,-1.11,0.14594,0.14594,false,false,false
75,-1.11,-1.10,0.14767,0.14767,false,false,false
76,-1.10,-1.09,0.14938,0.14938,false,false,false
77,-1.09,-1.09,0.15109,0.15109,false,false,false
78,-1.09,-1.08,0.15279,0.15279,false,false,false
79,-1.08,-1.07,0.15449,0.15449,false,false,false
80,-1.07,-1.07,0.15618,0.15618,false,false,false
81,-1.07,-1.06,0.15785,0.15785,false,false,false
82,-1.06,-1.05,0.15953,0.15953,false,false,false
83,-1.05,-1.05,0.16119,0.16119,false,false,false
84,-1.05,-1.04,0.16284,0.16284,false,false,false
85,-1.04,-1.04,0.16449,0.16449,false,false,false
86,-1.04,-1.03,0.16612,0.16612,false,false,false
87,-1.03,-1.02,0.16775,0.16775,false,false,false
88,-1.02,-1.02,0.16936,0.16936,false,false,false
89,-1.02,-1.01,0.17095,0.17095,false,false,false
90,-1.01,-1.01,0.17253,0.17253,false,false,false
91,-1.01,-1.00,0.17410,0.17410,false,false,false
92,-1.00,-0.99,0.17565,0.17565,false,false,false
93,-0.99,-0.99,0.17717,0.17717,false,false,false
94,-0.99,-0.98,0.17868,0.17868,false,false,false
95,-0.98,-0.98,0.18016,0.18016,false,false,false
96,-0.98,-0.97,0.18161,0.18161,false,false,false
97,-0.97,-0.97,0.18304,0.18304,false,false,false
98,-0.97,-0.96,0.18443,0.18443,false,false,false
99,-0.96,-0.96,0.18580,0.18580,false,false,false
100,-0.96,-0.95,0.18713,0.18713,false,false,false
101,-0.95,-0.95,0.18843,0.18843,false,false,false
102,-0.95,-0.94,0.18969,0.18969,false,false,false
103,-0.94,-0.93,0.19091,0.19091,false,false,false
104,-0.93,-0.93,0.19209,0.19209,false,false,false
105,-0.93,-0.92,0.19323,0.19323,false,false,false
106,-0.92,-0.92,0.19433,0.19433,false,false,false
107,-0.92,-0.91,0.19538,0.19538,false,false,false
108,-0.91,-0.91,0.19639,0.19639,false,false,false
109,-0.91,-0.90,0.19736,0.19736,false,false,false
110,-0.90,-0.90,0.19828,0.19828,false,false,false
111,-0.90,-0.89,0.19915,0.19915,false,false,false
112,-0.89,-0.89,0.19999,0.19999,false,false,false
113,-0.89,-0.88,0.20077,0.20077,false,false,false
114,-0.88,-0.88,0.20152,0.20152,false,false,false
115,-0.88,-0.87,0.20222,0.20222,false,false,false
116,-0.87,-0.87,0.20288,0.20288,false,false,false
117,-0.87,-0.86,0.20350,0.20350,false,false,false
118,-0.86,-0.86,0.20409,0.20409,false,false,false
119,-0.86,-0.85,0.20464,0.20464,false,false,false
120,-0.85,-0.85,0.20515,0.20515,false,false,false
121,-0.85,-0.84,0.20564,0.20564,false,false,false
122,-0.84,-0.84,0.20609,0.20609,false,false,false
123,-0.84,-0.83,0.20653,0.20653,false,false,false
124,-0.83,-0.83,0.20694,0.20694,false,false,false
125,-0.83,-0.83,0.20732,0.20732,false,false,false
126,-0.83,-0.82,0.20770,0.20770,false,false,false
127,-0.82,-0.82,0.20806,0.20806,false,false,false
128,-0.82,-0.81,0.20841,0.20841,false,false,false
129,-0.81,-0.81,0.20875,0.20875,false,false,false
130,-0.81,-0.80,0.20909,0.20909,false,false,false
131,-0.80,-0.80,0.20943,0.20943,false,false,false
132,-0.80,-0.79,0.20977,0.20977,false,false,false
133,-0.79,-0.79,0.21011,0.21011,false,false,false
134,-0.79,-0.78,0.21047,0.21047,false,false,false
135,-0.78,-0.78,0.21084,0.21084,false,false,false
136,-0.78,-0.77,0.21122,0.21122,false,false,false
137,-0.77,-0.77,0.21162,0.21162,false,false,false
138,-0.77,-0.76,0.21204,0.21204,false,false,false
139,-0.76,-0.76,0.21249,0.21249,false,false,false
140,-0.76,-0.75,0.21296,0.21296,false,false,false
141,-0.75,-0.75,0.21346,0.21346,false,false,false
142,-0.75,-0.74,0.21399,0.21399,false,false,false
143,-0.74,-0.74,0.21456,0.21456,false,false,false
144,-0.74,-0.74,0.21515,0.21515,false,false,false
145,-0.74,-0.73,0.21579,0.21579,false,false,false
146,-0.73,-0.73,0.21647,0.21647,false,false,false
147,-0.73,-0.72,0.21718,0.21718,false,false,false
148,-0.72,-0.72,0.21794,0.21794,false,false,false
149,-0.72,-0.71,0.21875,0.21875,false,false,false
150,-0.71,-0.71,0.21959,0.21959,false,false,false
151,-0.71,-0.70,0.22049,0.22049,false,false,false
152,-0.70,-0.70,0.22142,0.22142,false,false,false
153,-0.70,-0.69,0.22241,0.22241,false,false,false
154,-0.69,-0.69,0.22345,0.22345,false,false,false
155,-0.69,-0.69,0.22453,0.22453,false,false,false
156,-0.69,-0.68,0.22566,0.22566,false,false,false
157,-0.68,-0.68,0.22684,0.22684,false,false,false
158,-0.68,-0.67,0.22808,0.22808,false,false,false
159,-0.67,-0.67,0.22935,0.22935,false,false,false
160,-0.67,-0.66,0.23068,0.23068,false,false,false
161,-0.66,-0.66,0.23206,0.23206,false,false,false
162,-0.66,-0.65,0.23348,0.23348,false,false,false
163,-0.65,-0.65,0.23495,0.23495,false,false,false
164,-0.65,-0.65,0.23646,0.23646,false,false,false
165,-0.65,-0.64,0.23802,0.23802,false,false,false
166,-0.64,-0.64,0.23962,0.23962,false,false,false
167,-0.64,-0.63,0.24126,0.24126,false,false,false
168,-0.63,-0.63,0.24294,0.24294,false,false,false
169,-0.63,-0.63,0.24466,0.24466,false,false,false
170,-0.63,-0.62,0.24641,0.24641,false,false,false
171,-0.62,-0.62,0.24820,0.24820,false,false,false
172,-0.62,-0.61,0.25001,0.25001,false,false,false
173,-0.61,-0.61,0.25186,0.25186,false,false,false
174,-0.61,-0.61,0.25373,0.25373,false,false,false
175,-0.61,-0.60,0.25563,0.25563,false,false,false
176,-0.60,-0.60,0.25755,0.25755,false,false,false
177,-0.60,-0.59,0.25948,0.25948,false,false,false
178,-0.59,-0.59,0.26143,0.26143,false,false,false
179,-0.59,-0.59,0.26340,0.26340,false,false,false
180,-0.59,-0.58,0.26537,0.26537,false,false,false
181,-0.58,-0.58,0.26734,0.26734,false,false,false
182,-0.58,-0.58,0.26932,0.26932,false,false,false
183,-0.58,-0.57,0.27130,0.27130,false,false,false
184,-0.57,-0.57,0.27328,0.27328,false,false,false
185,-0.57,-0.56,0.27525,0.27525,false,false,false
186,-0.56,-0.56,0.27721,0.27721,false,false,false
187,-0.56,-0.56,0.27915,0.27915,false,false,false
188,-0.56,-0.55,0.28108,0.28108,false,false,false
189,-0.55,-0.55,0.28299,0.28299,false,false,false
190,-0.55,-0.55,0.28489,0.28489,false,false,false
191,-0.55,-0.54,0.28675,0.28675,false,false,false
192,-0.54,-0.54,0.28859,0.28859,false,false,false
193,-0.54,-0.54,0.29041,0.29041,false,false,false
194,-0.54,-0.53,0.29219,0.29219,false,false,false
195,-0.53,-0.53,0.29394,0.29394,false,false,false
196,-0.53,-0.53,0.29566,0.29566,false,false,false
197,-0.53,-0.52,0.29734,0.29734,false,false,false
198,-0.52,-0.52,0.29899,0.29899,false,false,false
199,-0.52,-0.52,0.30060,0.30060,false,false,false
200,-0.52,-0.51,0.30217,0.30217,false,false,false
201,-0.51,-0.51,0.30371,0.30371,false,false,false
202,-0.51,-0.51,0.30521,0.30521,false,false,false
203,-0.51,-0.50,0.30667,0.30667,false,false,false
204,-0.50,-0.50,0.30809,0.30809,false,false,false
205,-0.50,-0.50,0.30948,0.30948,false,false,false
206,-0.50,-0.49,0.31083,0.31083,false,false,false
207,-0.49,-0.49,0.31214,0.31214,false,false,false
208,-0.49,-0.49,0.31343,0.31343,false,false,false
209,-0.49,-0.48,0.31468,0.31468,false,false,false
210,-0.48,-0.48,0.31590,0.31590,false,false,false
211,-0.48,-0.48,0.31709,0.31709,false,false,false
212,-0.48,-0.47,0.31826,0.31826,false,false,false
213,-0.47,-0.47,0.31940,0.31940,false,false,false
214,-0.47,-0.47,0.32052,0.32052,false,false,false
215,-0.47,-0.46,0.32162,0.32162,false,false,false
216,-0.46,-0.46,0.32271,0.32271,false,false,false
217,-0.46,-0.46,0.32377,0.32377,false,false,false
218,-0.46,-0.46,0.32483,0.32483,false,false,false
219,-0.46,-0.45,0.32588,0.32588,false,false,false
220,-0.45,-0.45,0.32692,0.32692,false,false,false
221,-0.45,-0.45,0.32795,0.32795,false,false,false
222,-0.45,-0.44,0.32899,0.32899,false,false,false
223,-0.44,-0.44,0.33002,0.33002,false,false,false
224,-0.44,-0.44,0.33106,0.33106,false,false,false
225,-0.44,-0.43,0.33211,0.33211,false,false,false
226,-0.43,-0.43,0.33317,0.33317,false,false,false
227,-0.43,-0.43,0.33423,0.33423,false,false,false
228,-0.43,-0.42,0.33531,0.33531,false,false,false
229,-0.42,-0.42,0.33641,0.33641,false,false,false
230,-0.42,-0.42,0.33753,0.33753,false,false,false
231,-0.42,-0.42,0.33866,0.33866,false,false,false
232,-0.42,-0.41,0.33982,0.33982,false,false,false
233,-0.41,-0.41,0.34101,0.34101,false,false,false
234,-0.41,-0.41,0.34222,0.34222,false,false,false
235,-0.41,-0.40,0.34346,0.34346,false,false,false
236,-0.40,-0.40,0.34473,0.34473,false,false,false
237,-0.40,-0.40,0.34603,0.34603,false,false,false
238,-0.40,-0.40,0.34736,0.34736,false,false,false
239,-0.40,-0.39,0.34873,0.34873,false,false,false
240,-0.39,-0.39,0.35014,0.35014,false,false,false
241,-0.39,-0.39,0.35158,0.35158,false,false,false
242,-0.39,-0.38,0.35306,0.35306,false,false,false
243,-0.38,-0.38,0.35458,0.35458,false,false,false
244,-0.38,-0.38,0.35614,0.35614,false,false,false
245,-0.38,-0.38,0.35774,0.35774,false,false,false
246,-0.38,-0.37,0.35938,0.35938,false,false,false
247,-0.37,-0.37,0.36106,0.36106,false,false,false
