index,left,right,height,water,isMode,isPeak,isLowland
0,-1.0934026,-1.0857764,0.13113,0.13113,false,false,false
1,-1.0857764,-1.0760414,0.10272,0.10272,false,false,false
2,-1.0760414,-1.0656662,0.09638,0.09638,false,false,false
3,-1.0656662,-1.0568692,0.11368,0.11368,false,false,false
4,-1.0568692,-1.0495075,0.13584,0.13584,false,false,false
5,-1.0495075,-1.0425870,0.14450,0.14450,false,false,false
6,-1.0425870,-1.0357864,0.14704,0.14704,false,false,false
7,-1.0357864,-1.0292819,0.15374,0.15374,false,false,false
8,-1.0292819,-1.0231778,0.16383,0.16383,false,false,false
9,-1.0231778,-1.0172887,0.16981,0.16981,false,true,false
10,-1.0172887,-1.0113458,0.16827,0.16981,false,false,false
11,-1.0113458,-1.0052448,0.16391,0.16981,false,false,false
12,-1.0052448,-0.9990639,0.16179,0.16981,false,false,false
13,-0.9990639,-0.9929193,0.16274,0.16981,false,false,false
14,-0.9929193,-0.9868516,0.16481,0.16981,false,false,false
15,-0.9868516,-0.9808286,0.16603,0.16981,false,false,false
16,-0.9808286,-0.9748142,0.16627,0.16981,false,false,false
17,-0.9748142,-0.9688233,0.16692,0.16981,false,false,false
18,-0.9688233,-0.9629239,0.16951,0.16981,false,false,false
19,-0.9629239,-0.9572056,0.17488,0.17488,false,false,false
20,-0.9572056,-0.9517441,0.18310,0.18310,false,false,false
21,-0.9517441,-0.9465802,0.19365,0.19365,false,false,false
22,-0.9465802,-0.9417120,0.20542,0.20542,false,false,false
23,-0.9417120,-0.9370961,0.21664,0.21664,false,false,false
24,-0.9370961,-0.9326531,0.22507,0.22507,false,false,false
25,-0.9326531,-0.9282798,0.22866,0.22866,false,true,false
26,-0.9282798,-0.9238674,0.22663,0.22866,false,false,false
27,-0.9238674,-0.9193235,0.22008,0.22866,false,false,false
28,-0.9193235,-0.9145924,0.21137,0.22866,false,false,false
29,-0.9145924,-0.9096672,0.20304,0.22866,false,false,false
30,-0.9096672,-0.9045895,0.19694,0.22866,false,false,false
31,-0.9045895,-0.8994375,0.19410,0.22866,false,false,false
32,-0.8994375,-0.8943055,0.19485,0.22866,false,false,false
33,-0.8943055,-0.8892811,0.19903,0.22866,false,false,false
34,-0.8892811,-0.8844270,0.20601,0.22866,false,false,false
35,-0.8844270,-0.8797705,0.21475,0.22866,false,false,false
36,-0.8797705,-0.8753038,0.22388,0.22866,false,false,false
37,-0.8753038,-0.8709915,0.23190,0.23190,false,false,false
38,-0.8709915,-0.8667837,0.23766,0.23766,false,false,false
39,-0.8667837,-0.8626292,0.24070,0.24070,false,false,false
40,-0.8626292,-0.8584859,0.24136,0.24136,false,true,false
41,-0.8584859,-0.8543268,0.24044,0.24136,false,false,false
42,-0.8543268,-0.8501401,0.23885,0.24136,false,false,false
43,-0.8501401,-0.8459255,0.23727,0.24136,false,false,false
44,-0.8459255,-0.8416888,0.23603,0.24136,false,false,false
45,-0.8416888,-0.8374357,0.23513,0.24136,false,false,false
46,-0.8374357,-0.8331686,0.23435,0.24136,false,false,false
47,-0.8331686,-0.8288847,0.23343,0.24136,false,false,false
48,-0.8288847,-0.8245780,0.23220,0.24136,false,false,false
49,-0.8245780,-0.8202417,0.23061,0.24136,false,false,false
50,-0.8202417,-0.8158713,0.22881,0.24136,false,false,false
51,-0.8158713,-0.8114668,0.22704,0.24136,false,false,false
52,-0.8114668,-0.8070334,0.22556,0.24136,false,false,false
53,-0.8070334,-0.8025812,0.22461,0.24136,false,false,false
54,-0.8025812,-0.7981232,0.22431,0.24136,false,false,false
55,-0.7981232,-0.7936732,0.22472,0.24136,false,false,false
56,-0.7936732,-0.7892439,0.22577,0.24136,false,false,false
57,-0.7892439,-0.7848454,0.22735,0.24136,false,false,false
58,-0.7848454,-0.7804848,0.22932,0.24136,false,false,false
59,-0.7804848,-0.7761657,0.23153,0.24136,false,false,false
60,-0.7761657,-0.7718895,0.23385,0.24136,false,false,false
61,-0.7718895,-0.7676562,0.23622,0.24136,false,false,false
62,-0.7676562,-0.7634651,0.23860,0.24136,false,false,false
63,-0.7634651,-0.7593159,0.24101,0.24136,false,false,false
64,-0.7593159,-0.7552085,0.24346,0.24346,false,false,false
65,-0.7552085,-0.7511431,0.24598,0.24598,false,false,false
66,-0.7511431,-0.7471193,0.24852,0.24852,false,false,false
67,-0.7471193,-0.7431355,0.25102,0.25102,false,false,false
68,-0.7431355,-0.7391885,0.25336,0.25336,false,false,false
69,-0.7391885,-0.7352726,0.25537,0.25537,false,false,false
70,-0.7352726,-0.7313798,0.25688,0.25688,false,false,false
71,-0.7313798,-0.7275002,0.25776,0.25776,false,false,false
72,-0.7275002,-0.7236231,0.25792,0.25792,false,true,false
73,-0.7236231,-0.7197373,0.25735,0.25792,false,false,false
74,-0.7197373,-0.7158329,0.25612,0.25792,false,false,false
75,-0.7158329,-0.7119016,0.25437,0.25792,false,false,false
76,-0.7119016,-0.7079377,0.25228,0.25792,false,false,false
77,-0.7079377,-0.7039386,0.25006,0.25792,false,false,false
78,-0.7039386,-0.6999046,0.24789,0.25792,false,false,false
79,-0.6999046,-0.6958389,0.24596,0.25792,false,false,false
80,-0.6958389,-0.6917476,0.24442,0.25792,false,false,false
81,-0.6917476,-0.6876391,0.24340,0.25792,false,false,false
82,-0.6876391,-0.6835238,0.24300,0.25792,false,false,false
83,-0.6835238,-0.6794140,0.24332,0.25792,false,false,false
