distribution,x,pdf
"Normal(0,1^2)",-1.9773949625979743,0.056473490125449936
"Normal(0,1^2)",-1.972742268568332,0.056994838817835465
"Normal(0,1^2)",-1.9680895745386897,0.057519755290925886
"Normal(0,1^2)",-1.9634368805090474,0.058048249572876465
"Normal(0,1^2)",-1.958784186479405,0.058580331550674006
"Normal(0,1^2)",-1.9541314924497628,0.05911601096797987
"Normal(0,1^2)",-1.9494787984201205,0.05965529742296857
"Normal(0,1^2)",-1.9448261043904782,0.060198200366162614
"Normal(0,1^2)",-1.940173410360836,0.0607447290982634
"Normal(0,1^2)",-1.9355207163311936,0.06129489276797888
"Normal(0,1^2)",-1.9308680223015513,0.061848700369847825
"Normal(0,1^2)",-1.926215328271909,0.06240616074206113
"Normal(0,1^2)",-1.921562634242267,0.06296728256428054
"Normal(0,1^2)",-1.9169099402126246,0.0635320743554549
"Normal(0,1^2)",-1.9122572461829823,0.06410054447163394
"Normal(0,1^2)",-1.90760455215334,0.06467270110378058
"Normal(0,1^2)",-1.9029518581236977,0.06524855227558135
"Normal(0,1^2)",-1.8982991640940554,0.06582810584125527
"Normal(0,1^2)",-1.8936464700644131,0.06641136948336204
"Normal(0,1^2)",-1.8889937760347708,0.06699835071060897
"Normal(0,1^2)",-1.8843410820051285,0.06758905685565765
"Normal(0,1^2)",-1.8796883879754862,0.06818349507293013
"Normal(0,1^2)",-1.875035693945844,0.06878167233641538
"Normal(0,1^2)",-1.8703829999162016,0.06938359543747574
"Normal(0,1^2)",-1.8657303058865593,0.06998927098265424
"Normal(0,1^2)",-1.861077611856917,0.07059870539148252
"Normal(0,1^2)",-1.8564249178272747,0.0712119048942902
"Normal(0,1^2)",-1.8517722237976324,0.0718288755300155
"Normal(0,1^2)",-1.84711952976799,0.07244962314401776
"Normal(0,1^2)",-1.8424668357383478,0.07307415338589193
"Normal(0,1^2)",-1.8378141417087055,0.07370247170728556
"Normal(0,1^2)",-1.8331614476790632,0.07433458335971825
"Normal(0,1^2)",-1.828508753649421,0.07497049339240434
"Normal(0,1^2)",-1.8238560596197786,0.07561020665007874
"Normal(0,1^2)",-1.8192033655901363,0.07625372777082633
"Normal(0,1^2)",-1.814550671560494,0.07690106118391536
"Normal(0,1^2)",-1.8098979775308517,0.07755221110763515
"Normal(0,1^2)",-1.8052452835012094,0.07820718154713813
"Normal(0,1^2)",-1.800592589471567,0.07886597629228694
"Normal(0,1^2)",-1.7959398954419248,0.07952859891550665
"Normal(0,1^2)",-1.7912872014122825,0.08019505276964253
"Normal(0,1^2)",-1.7866345073826402,0.08086534098582361
"Normal(0,1^2)",-1.7819818133529979,0.08153946647133245
"Normal(0,1^2)",-1.7773291193233556,0.08221743190748144
"Normal(0,1^2)",-1.7726764252937133,0.08289923974749584
"Normal(0,1^2)",-1.768023731264071,0.08358489221440409
"Normal(0,1^2)",-1.7633710372344287,0.08427439129893555
"Normal(0,1^2)",-1.7587183432047866,0.0849677387574261
"Normal(0,1^2)",-1.7540656491751443,0.08566493610973201
"Normal(0,1^2)",-1.749412955145502,0.0863659846371521
"Normal(0,1^2)",-1.7447602611158597,0.08707088538035887
"Normal(0,1^2)",-1.7401075670862174,0.087779639137339
"Normal(0,1^2)",-1.735454873056575,0.0884922464613431
"Normal(0,1^2)",-1.7308021790269328,0.08920870765884553
"Normal(0,1^2)",-1.7261494849972905,0.08992902278751444
"Normal(0,1^2)",-1.7214967909676482,0.09065319165419226
"Normal(0,1^2)",-1.7168440969380059,0.09138121381288732
"Normal(0,1^2)",-1.7121914029083636,0.09211308856277657
"Normal(0,1^2)",-1.7075387088787213,0.09284881494622009
"Normal(0,1^2)",-1.702886014849079,0.09358839174678743
"Normal(0,1^2)",-1.698233320819437,0.09433181748729635
"Normal(0,1^2)",-1.6935806267897946,0.09507909042786437
"Normal(0,1^2)",-1.6889279327601523,0.09583020856397322
"Normal(0,1^2)",-1.68427523873051,0.09658516962454655
"Normal(0,1^2)",-1.6796225447008677,0.09734397107004185
"Normal(0,1^2)",-1.6749698506712254,0.09810661009055612
"Normal(0,1^2)",-1.670317156641583,0.098873083603946
"Normal(0,1^2)",-1.6656644626119408,0.09964338825396307
"Normal(0,1^2)",-1.6610117685822985,0.10041752040840386
"Normal(0,1^2)",-1.6563590745526562,0.10119547615727593
"Normal(0,1^2)",-1.6517063805230139,0.10197725131097947
"Normal(0,1^2)",-1.6470536864933716,0.10276284139850526
"Normal(0,1^2)",-1.6424009924637293,0.10355224166564957
"Normal(0,1^2)",-1.637748298434087,0.10434544707324543
"Normal(0,1^2)",-1.6330956044044447,0.10514245229541197
"Normal(0,1^2)",-1.6284429103748024,0.10594325171782101
"Normal(0,1^2)",-1.62379021634516,0.1067478394359819
"Normal(0,1^2)",-1.6191375223155178,0.1075562092535446
"Normal(0,1^2)",-1.6144848282858755,0.1083683546806221
"Normal(0,1^2)",-1.6098321342562332,0.10918426893213118
"Normal(0,1^2)",-1.6051794402265909,0.11000394492615366
"Normal(0,1^2)",-1.6005267461969486,0.11082737528231656
"Normal(0,1^2)",-1.5958740521673063,0.11165455232019339
"Normal(0,1^2)",-1.591221358137664,0.11248546805772536
"Normal(0,1^2)",-1.5865686641080217,0.11332011420966401
"Normal(0,1^2)",-1.5819159700783794,0.114158482186035
"Normal(0,1^2)",-1.577263276048737,0.11500056309062352
"Normal(0,1^2)",-1.5726105820190948,0.11584634771948193
"Normal(0,1^2)",-1.5679578879894525,0.11669582655945959
"Normal(0,1^2)",-1.5633051939598102,0.11754898978675568
"Normal(0,1^2)",-1.5586524999301679,0.11840582726549503
"Normal(0,1^2)",-1.5539998059005256,0.11926632854632721
"Normal(0,1^2)",-1.5493471118708833,0.12013048286504997
"Normal(0,1^2)",-1.544694417841241,0.1209982791412563
"Normal(0,1^2)",-1.5400417238115987,0.12186970597700637
"Normal(0,1^2)",-1.5353890297819563,0.12274475165552426
"Normal(0,1^2)",-1.530736335752314,0.1236234041399199
"Normal(0,1^2)",-1.5260836417226717,0.12450565107193663
"Normal(0,1^2)",-1.5214309476930297,0.12539147977072454
"Normal(0,1^2)",-1.5167782536633874,0.12628087723164053
"Normal(0,1^2)",-1.512125559633745,0.12717383012507422
"Normal(0,1^2)",-1.5074728656041028,0.12807032479530164
"Normal(0,1^2)",-1.5028201715744605,0.12897034725936568
"Normal(0,1^2)",-1.4981674775448182,0.1298738832059845
"Normal(0,1^2)",-1.4935147835151759,0.13078091799448752
"Normal(0,1^2)",-1.4888620894855336,0.1316914366537801
"Normal(0,1^2)",-1.4842093954558913,0.1326054238813369
"Normal(0,1^2)",-1.479556701426249,0.1335228640422238
"Normal(0,1^2)",-1.4749040073966067,0.1344437411681495
"Normal(0,1^2)",-1.4702513133669644,0.1353680389565467
"Normal(0,1^2)",-1.465598619337322,0.1362957407696829
"Normal(0,1^2)",-1.46094592530768,0.13722682963380217
"Normal(0,1^2)",-1.4562932312780377,0.1381612882382968
"Normal(0,1^2)",-1.4516405372483954,0.13909909893491018
"Normal(0,1^2)",-1.446987843218753,0.1400402437369711
"Normal(0,1^2)",-1.4423351491891108,0.1409847043186592
"Normal(0,1^2)",-1.4376824551594685,0.14193246201430254
"Normal(0,1^2)",-1.4330297611298262,0.14288349781770734
"Normal(0,1^2)",-1.4283770671001839,0.14383779238152006
"Normal(0,1^2)",-1.4237243730705416,0.14479532601662226
"Normal(0,1^2)",-1.4190716790408993,0.14575607869155865
"Normal(0,1^2)",-1.414418985011257,0.14672003003199846
"Normal(0,1^2)",-1.4097662909816147,0.14768715932023027
"Normal(0,1^2)",-1.4051135969519724,0.148657445494691
"Normal(0,1^2)",-1.40046090292233,0.14963086714952925
"Normal(0,1^2)",-1.3958082088926878,0.15060740253420274
"Normal(0,1^2)",-1.3911555148630455,0.15158702955311085
"Normal(0,1^2)",-1.3865028208334031,0.15256972576526226
"Normal(0,1^2)",-1.3818501268037608,0.15355546838397763
"Normal(0,1^2)",-1.3771974327741185,0.15454423427662822
"Normal(0,1^2)",-1.3725447387444762,0.15553599996441025
"Normal(0,1^2)",-1.367892044714834,0.15653074162215525
"Normal(0,1^2)",-1.3632393506851916,0.15752843507817707
"Normal(0,1^2)",-1.3585866566555493,0.15852905581415536
"Normal(0,1^2)",-1.353933962625907,0.15953257896505596
"Normal(0,1^2)",-1.3492812685962647,0.16053897931908848
"Normal(0,1^2)",-1.3446285745666224,0.16154823131770127
"Normal(0,1^2)",-1.3399758805369801,0.16256030905561386
"Normal(0,1^2)",-1.3353231865073378,0.16357518628088746
"Normal(0,1^2)",-1.3306704924776955,0.16459283639503353
"Normal(0,1^2)",-1.3260177984480532,0.16561323245316034
"Normal(0,1^2)",-1.321365104418411,0.16663634716415845
"Normal(0,1^2)",-1.3167124103887686,0.1676621528909247
"Normal(0,1^2)",-1.3120597163591265,0.16869062165062534
"Normal(0,1^2)",-1.3074070223294842,0.16972172511499808
"Normal(0,1^2)",-1.302754328299842,0.17075543461069356
"Normal(0,1^2)",-1.2981016342701996,0.17179172111965654
"Normal(0,1^2)",-1.2934489402405573,0.17283055527954677
"Normal(0,1^2)",-1.288796246210915,0.17387190738419947
"Normal(0,1^2)",-1.2841435521812727,0.17491574738412669
"Normal(0,1^2)",-1.2794908581516304,0.17596204488705802
"Normal(0,1^2)",-1.2748381641219881,0.17701076915852249
"Normal(0,1^2)",-1.2701854700923458,0.1780618891224708
"Normal(0,1^2)",-1.2655327760627035,0.1791153733619384
"Normal(0,1^2)",-1.2608800820330612,0.18017119011974947
"Normal(0,1^2)",-1.256227388003419,0.1812293072992621
"Normal(0,1^2)",-1.2515746939737766,0.18228969246515467
"Normal(0,1^2)",-1.2469219999441343,0.18335231284425363
"Normal(0,1^2)",-1.242269305914492,0.18441713532640278
"Normal(0,1^2)",-1.2376166118848497,0.18548412646537424
"Normal(0,1^2)",-1.2329639178552074,0.18655325247982124
"Normal(0,1^2)",-1.2283112238255651,0.1876244792542727
"Normal(0,1^2)",-1.2236585297959228,0.1886977723401699
"Normal(0,1^2)",-1.2190058357662805,0.18977309695694528
"Normal(0,1^2)",-1.2143531417366382,0.19085041799314337
"Normal(0,1^2)",-1.209700447706996,0.19192970000758416
"Normal(0,1^2)",-1.2050477536773536,0.19301090723056885
"Normal(0,1^2)",-1.2003950596477113,0.194094003565128
"Normal(0,1^2)",-1.195742365618069,0.1951789525883122
"Normal(0,1^2)",-1.191089671588427,0.19626571755252564
"Normal(0,1^2)",-1.1864369775587846,0.19735426138690237
"Normal(0,1^2)",-1.1817842835291423,0.19844454669872474
"Normal(0,1^2)",-1.1771315894995,0.19953653577488545
"Normal(0,1^2)",-1.1724788954698577,0.200630190583392
"Normal(0,1^2)",-1.1678262014402154,0.20172547277491423
"Normal(0,1^2)",-1.1631735074105731,0.20282234368437452
"Normal(0,1^2)",-1.1585208133809308,0.20392076433258147
"Normal(0,1^2)",-1.1538681193512885,0.20502069542790605
"Normal(0,1^2)",-1.1492154253216462,0.20612209736800102
"Normal(0,1^2)",-1.144562731292004,0.20722493024156335
"Normal(0,1^2)",-1.1399100372623616,0.2083291538301396
"Normal(0,1^2)",-1.1352573432327193,0.20943472760997436
"Normal(0,1^2)",-1.130604649203077,0.21054161075390163
"Normal(0,1^2)",-1.1259519551734347,0.21164976213327918
"Normal(0,1^2)",-1.1212992611437924,0.2127591403199661
"Normal(0,1^2)",-1.1166465671141501,0.21386970358834276
"Normal(0,1^2)",-1.1119938730845078,0.21498140991737452
"Normal(0,1^2)",-1.1073411790548655,0.21609421699271714
"Normal(0,1^2)",-1.1026884850252232,0.21720808220886612
"Normal(0,1^2)",-1.098035790995581,0.21832296267134801
"Normal(0,1^2)",-1.0933830969659386,0.2194388151989549
"Normal(0,1^2)",-1.0887304029362963,0.22055559632602087
"Normal(0,1^2)",-1.084077708906654,0.22167326230474188
"Normal(0,1^2)",-1.0794250148770117,0.2227917691075373
"Normal(0,1^2)",-1.0747723208473696,0.22391107242945407
"Normal(0,1^2)",-1.0701196268177273,0.22503112769061348
"Normal(0,1^2)",-1.065466932788085,0.22615189003869943
"Normal(0,1^2)",-1.0608142387584427,0.2272733143514891
"Normal(0,1^2)",-1.0561615447288004,0.22839535523942558
"Normal(0,1^2)",-1.0515088506991581,0.22951796704823224
"Normal(0,1^2)",-1.0468561566695158,0.2306411038615687
"Normal(0,1^2)",-1.0422034626398735,0.23176471950372826
"Normal(0,1^2)",-1.0375507686102312,0.23288876754237692
"Normal(0,1^2)",-1.032898074580589,0.23401320129133343
"Normal(0,1^2)",-1.0282453805509466,0.2351379738133903
"Normal(0,1^2)",-1.0235926865213043,0.23626303792317613
"Normal(0,1^2)",-1.018939992491662,0.2373883461900582
"Normal(0,1^2)",-1.0142872984620197,0.23851385094108568
"Normal(0,1^2)",-1.0096346044323774,0.23963950426397354
"Normal(0,1^2)",-1.004981910402735,0.24076525801012597
"Normal(0,1^2)",-1.0003292163730928,0.24189106379770028
"Normal(0,1^2)",-0.9956765223434505,0.24301687301471045
"Normal(0,1^2)",-0.9910238283138082,0.2441426368221699
"Normal(0,1^2)",-0.9863711342841659,0.2452683061572738
"Normal(0,1^2)",-0.9817184402545236,0.24639383173662036
"Normal(0,1^2)",-0.9770657462248813,0.24751916405947103
"Normal(0,1^2)",-0.972413052195239,0.248644253411049
"Normal(0,1^2)",-0.9677603581655967,0.24976904986587664
"Normal(0,1^2)",-0.9631076641359544,0.25089350329115
"Normal(0,1^2)",-0.9584549701063121,0.2520175633501522
"Normal(0,1^2)",-0.95380227607667,0.2531411795057033
"Normal(0,1^2)",-0.9491495820470277,0.25426430102364866
"Normal(0,1^2)",-0.9444968880173854,0.2553868769763829
"Normal(0,1^2)",-0.9398441939877431,0.2565088562464114
"Normal(0,1^2)",-0.9351914999581008,0.25763018752994776
"Normal(0,1^2)",-0.9305388059284585,0.2587508193405479
"Normal(0,1^2)",-0.9258861118988162,0.2598707000127788
"Normal(0,1^2)",-0.9212334178691739,0.26098977770592396
"Normal(0,1^2)",-0.9165807238395316,0.26210800040772286
"Normal(0,1^2)",-0.9119280298098893,0.2632253159381459
"Normal(0,1^2)",-0.907275335780247,0.2643416719532033
"Normal(0,1^2)",-0.9026226417506047,0.26545701594878823
"Normal(0,1^2)",-0.8979699477209624,0.26657129526455375
"Normal(0,1^2)",-0.8933172536913201,0.267684457087823
"Normal(0,1^2)",-0.8886645596616778,0.26879644845753237
"Normal(0,1^2)",-0.8840118656320355,0.269907216268207
"Normal(0,1^2)",-0.8793591716023932,0.2710167072739693
"Normal(0,1^2)",-0.8747064775727509,0.2721248680925782
"Normal(0,1^2)",-0.8700537835431086,0.2732316452095008
"Normal(0,1^2)",-0.8654010895134663,0.27433698498201453
"Normal(0,1^2)",-0.860748395483824,0.2754408336433402
"Normal(0,1^2)",-0.8560957014541817,0.2765431373068049
"Normal(0,1^2)",-0.8514430074245394,0.2776438419700352
"Normal(0,1^2)",-0.8467903133948971,0.2787428935191796
"Normal(0,1^2)",-0.8421376193652548,0.27984023773315914
"Normal(0,1^2)",-0.8374849253356125,0.280935820287948
"Normal(0,1^2)",-0.8328322313059704,0.28202958676088075
"Normal(0,1^2)",-0.8281795372763281,0.28312148263498826
"Normal(0,1^2)",-0.8235268432466858,0.28421145330335973
"Normal(0,1^2)",-0.8188741492170435,0.2852994440735325
"Normal(0,1^2)",-0.8142214551874012,0.2863854001719072
"Normal(0,1^2)",-0.8095687611577589,0.28746926674818923
"Normal(0,1^2)",-0.8049160671281166,0.2885509888798551
"Normal(0,1^2)",-0.8002633730984743,0.2896305115766439
"Normal(0,1^2)",-0.795610679068832,0.29070777978507284
"Normal(0,1^2)",-0.7909579850391897,0.29178273839297686
"Normal(0,1^2)",-0.7863052910095474,0.29285533223407073
"Normal(0,1^2)",-0.7816525969799051,0.2939255060925353
"Normal(0,1^2)",-0.7769999029502628,0.29499320470762486
"Normal(0,1^2)",-0.7723472089206205,0.29605837277829666
"Normal(0,1^2)",-0.7676945148909782,0.2971209549678616
"Normal(0,1^2)",-0.7630418208613359,0.2981808959086562
"Normal(0,1^2)",-0.7583891268316936,0.29923814020673367
"Normal(0,1^2)",-0.7537364328020513,0.30029263244657545
"Normal(0,1^2)",-0.749083738772409,0.30134431719582155
"Normal(0,1^2)",-0.7444310447427667,0.3023931390100195
"Normal(0,1^2)",-0.7397783507131244,0.3034390424373915
"Normal(0,1^2)",-0.7351256566834821,0.3044819720236181
"Normal(0,1^2)",-0.7304729626538398,0.3055218723166403
"Normal(0,1^2)",-0.7258202686241975,0.30655868787147644
"Normal(0,1^2)",-0.7211675745945552,0.3075923632550558
"Normal(0,1^2)",-0.7165148805649131,0.30862284305106696
"Normal(0,1^2)",-0.7118621865352708,0.3096500718648208
"Normal(0,1^2)",-0.7072094925056285,0.3106739943281277
"Normal(0,1^2)",-0.7025567984759862,0.3116945551041877
"Normal(0,1^2)",-0.6979041044463439,0.3127116988924939
"Normal(0,1^2)",-0.6932514104167016,0.313725370433748
"Normal(0,1^2)",-0.6885987163870593,0.31473551451478743
"Normal(0,1^2)",-0.683946022357417,0.3157420759735234
"Normal(0,1^2)",-0.6792933283277747,0.3167449997038894
"Normal(0,1^2)",-0.6746406342981324,0.3177442306607998
"Normal(0,1^2)",-0.6699879402684901,0.3187397138651171
"Normal(0,1^2)",-0.6653352462388478,0.3197313944086284
"Normal(0,1^2)",-0.6606825522092055,0.3207192174590291
"Normal(0,1^2)",-0.6560298581795632,0.32170312826491454
"Normal(0,1^2)",-0.6513771641499209,0.32268307216077824
"Normal(0,1^2)",-0.6467244701202786,0.32365899457201575
"Normal(0,1^2)",-0.6420717760906363,0.3246308410199348
"Normal(0,1^2)",-0.637419082060994,0.325598557126769
"Normal(0,1^2)",-0.6327663880313517,0.32656208862069735
"Normal(0,1^2)",-0.6281136940017094,0.3275213813408657
"Normal(0,1^2)",-0.623460999972067,0.3284763812424121
"Normal(0,1^2)",-0.6188083059424248,0.32942703440149396
"Normal(0,1^2)",-0.6141556119127825,0.3303732870203171
"Normal(0,1^2)",-0.6095029178831401,0.33131508543216537
"Normal(0,1^2)",-0.6048502238534978,0.3322523761064309
"Normal(0,1^2)",-0.6001975298238555,0.33318510565364384
"Normal(0,1^2)",-0.5955448357942135,0.33411322083050093
"Normal(0,1^2)",-0.5908921417645712,0.33503666854489306
"Normal(0,1^2)",-0.5862394477349289,0.3359553958609293
"Normal(0,1^2)",-0.5815867537052866,0.33686935000395923
"Normal(0,1^2)",-0.5769340596756443,0.33777847836559094
"Normal(0,1^2)",-0.572281365646002,0.33868272850870457
"Normal(0,1^2)",-0.5676286716163597,0.33958204817246124
"Normal(0,1^2)",-0.5629759775867174,0.3404763852773064
"Normal(0,1^2)",-0.5583232835570751,0.3413656879299665
"Normal(0,1^2)",-0.5536705895274328,0.34224990442843906
"Normal(0,1^2)",-0.5490178954977905,0.34312898326697444
"Normal(0,1^2)",-0.5443652014681482,0.34400287314105044
"Normal(0,1^2)",-0.5397125074385059,0.3448715229523368
"Normal(0,1^2)",-0.5350598134088635,0.3457348818136507
"Normal(0,1^2)",-0.5304071193792212,0.34659289905390167
"Normal(0,1^2)",-0.525754425349579,0.34744552422302555
"Normal(0,1^2)",-0.5211017313199366,0.348292707096907
"Normal(0,1^2)",-0.5164490372902943,0.3491343976822895
"Normal(0,1^2)",-0.511796343260652,0.3499705462216722
"Normal(0,1^2)",-0.5071436492310097,0.35080110319819335
"Normal(0,1^2)",-0.5024909552013674,0.35162601934049975
"Normal(0,1^2)",-0.49783826117172514,0.3524452456276002
"Normal(0,1^2)",-0.49318556714208284,0.35325873329370416
"Normal(0,1^2)",-0.48853287311244054,0.354066433833044
"Normal(0,1^2)",-0.48388017908279823,0.3548682990046797
"Normal(0,1^2)",-0.47922748505315615,0.3556642808372864
"Normal(0,1^2)",-0.47457479102351385,0.35645433163392376
"Normal(0,1^2)",-0.46992209699387155,0.3572384039767855
"Normal(0,1^2)",-0.46526940296422925,0.3580164507319305
"Normal(0,1^2)",-0.46061670893458695,0.3587884250539923
"Normal(0,1^2)",-0.45596401490494465,0.35955428039086884
"Normal(0,1^2)",-0.45131132087530235,0.3603139704883898
"Normal(0,1^2)",-0.44665862684566005,0.36106744939496194
"Normal(0,1^2)",-0.44200593281601774,0.3618146714661914
"Normal(0,1^2)",-0.43735323878637544,0.3625555913694829
"Normal(0,1^2)",-0.43270054475673314,0.36329016408861375
"Normal(0,1^2)",-0.42804785072709084,0.3640183449282843
"Normal(0,1^2)",-0.42339515669744854,0.3647400895186415
"Normal(0,1^2)",-0.41874246266780624,0.36545535381977756
"Normal(0,1^2)",-0.41408976863816394,0.366164094126201
"Normal(0,1^2)",-0.40943707460852163,0.3668662670712805
"Normal(0,1^2)",-0.40478438057887933,0.3675618296316611
"Normal(0,1^2)",-0.40013168654923703,0.368250739131651
"Normal(0,1^2)",-0.39547899251959473,0.36893295324757963
"Normal(0,1^2)",-0.39082629848995243,0.3696084300121257
"Normal(0,1^2)",-0.3861736044603101,0.3702771278186143
"Normal(0,1^2)",-0.3815209104306678,0.3709390054252839
"Normal(0,1^2)",-0.3768682164010255,0.3715940219595199
"Normal(0,1^2)",-0.3722155223713832,0.37224213692205727
"Normal(0,1^2)",-0.3675628283417409,0.3728833101911499
"Normal(0,1^2)",-0.3629101343120986,0.3735175020267057
"Normal(0,1^2)",-0.35825744028245654,0.3741446730743882
"Normal(0,1^2)",-0.35360474625281424,0.3747647843696834
"Normal(0,1^2)",-0.34895205222317194,0.37537779734193066
"Normal(0,1^2)",-0.34429935819352964,0.37598367381831804
"Normal(0,1^2)",-0.33964666416388734,0.37658237602784156
"Normal(0,1^2)",-0.33499397013424503,0.3771738666052264
"Normal(0,1^2)",-0.33034127610460273,0.3777581085948112
"Normal(0,1^2)",-0.3256885820749602,0.378335065454394
"Normal(0,1^2)",-0.3210358880453179,0.37890470105903884
"Normal(0,1^2)",-0.3163831940156756,0.37946697970484405
"Normal(0,1^2)",-0.3117304999860333,0.3800218661126697
"Normal(0,1^2)",-0.307077805956391,0.3805693254318248
"Normal(0,1^2)",-0.3024251119267487,0.3811093232437142
"Normal(0,1^2)",-0.29777241789710684,0.38164182556544307
"Normal(0,1^2)",-0.29311972386746454,0.3821667988533799
"Normal(0,1^2)",-0.28846702983782224,0.38268421000667674
"Normal(0,1^2)",-0.28381433580817994,0.3831940263707465
"Normal(0,1^2)",-0.27916164177853764,0.3836962157406964
"Normal(0,1^2)",-0.27450894774889534,0.3841907463647177
"Normal(0,1^2)",-0.26985625371925304,0.38467758694743026
"Normal(0,1^2)",-0.26520355968961074,0.38515670665318313
"Normal(0,1^2)",-0.26055086565996843,0.38562807510930786
"Normal(0,1^2)",-0.25589817163032613,0.38609166240932746
"Normal(0,1^2)",-0.25124547760068383,0.38654743911611783
"Normal(0,1^2)",-0.24659278357104153,0.3869953762650224
"Normal(0,1^2)",-0.24194008954139923,0.3874354453669193
"Normal(0,1^2)",-0.23728739551175693,0.38786761841124096
"Normal(0,1^2)",-0.23263470148211463,0.3882918678689448
"Normal(0,1^2)",-0.22798200745247232,0.38870816669543573
"Normal(0,1^2)",-0.22332931342283002,0.3891164883334385
"Normal(0,1^2)",-0.21867661939318772,0.38951680671582145
"Normal(0,1^2)",-0.21402392536354542,0.38990909626836967
"Normal(0,1^2)",-0.20937123133390312,0.3902933319125074
"Normal(0,1^2)",-0.20471853730426082,0.3906694890679701
"Normal(0,1^2)",-0.20006584327461852,0.3910375436554247
"Normal(0,1^2)",-0.19541314924497621,0.39139747209903847
"Normal(0,1^2)",-0.1907604552153339,0.39174925132899585
"Normal(0,1^2)",-0.1861077611856916,0.39209285878396266
"Normal(0,1^2)",-0.1814550671560493,0.3924282724134974
"Normal(0,1^2)",-0.176802373126407,0.3927554706804096
"Normal(0,1^2)",-0.1721496790967647,0.3930744325630648
"Normal(0,1^2)",-0.1674969850671224,0.39338513755763493
"Normal(0,1^2)",-0.1628442910374801,0.39368756568029534
"Normal(0,1^2)",-0.1581915970078378,0.39398169746936673
"Normal(0,1^2)",-0.1535389029781955,0.39426751398740234
"Normal(0,1^2)",-0.1488862089485532,0.3945449968232202
"Normal(0,1^2)",-0.1442335149189109,0.3948141280938794
"Normal(0,1^2)",-0.1395808208892686,0.39507489044660105
"Normal(0,1^2)",-0.1349281268596263,0.39532726706063304
"Normal(0,1^2)",-0.130275432829984,0.39557124164905816
"Normal(0,1^2)",-0.1256227388003417,0.395806798460546
"Normal(0,1^2)",-0.12097004477069939,0.39603392228104806
"Normal(0,1^2)",-0.11631735074105709,0.39625259843543464
"Normal(0,1^2)",-0.11166465671141479,0.39646281278907614
"Normal(0,1^2)",-0.10701196268177249,0.39666455174936505
"Normal(0,1^2)",-0.10235926865213019,0.3968578022671809
"Normal(0,1^2)",-0.09770657462248789,0.39704255183829745
"Normal(0,1^2)",-0.09305388059284558,0.3972187885047304
"Normal(0,1^2)",-0.08840118656320328,0.39738650085602795
"Normal(0,1^2)",-0.08374849253356098,0.39754567803050195
"Normal(0,1^2)",-0.07909579850391868,0.3976963097163999
"Normal(0,1^2)",-0.07444310447427638,0.397838386153019
"Normal(0,1^2)",-0.06979041044463408,0.39797189813175954
"Normal(0,1^2)",-0.06513771641499178,0.3980968369971202
"Normal(0,1^2)",-0.06048502238534992,0.39821319464763283
"Normal(0,1^2)",-0.05583232835570762,0.39832096353673846
"Normal(0,1^2)",-0.051179634326065315,0.3984201366736026
"Normal(0,1^2)",-0.046526940296423014,0.3985107076238711
"Normal(0,1^2)",-0.04187424626678071,0.3985926705103663
"Normal(0,1^2)",-0.03722155223713841,0.3986660200137222
"Normal(0,1^2)",-0.03256885820749611,0.39873075137296
"Normal(0,1^2)",-0.02791616417785381,0.39878686038600314
"Normal(0,1^2)",-0.023263470148211507,0.3988343434101321
"Normal(0,1^2)",-0.018610776118569206,0.39887319736237814
"Normal(0,1^2)",-0.013958082088926904,0.3989034197198574
"Normal(0,1^2)",-0.009305388059284603,0.39892500852004337
"Normal(0,1^2)",-0.004652694029642301,0.39893796236098
"Normal(0,1^2)",0,0.3989422804014327
"Normal(0,1^2)",0.004652694029642301,0.39893796236098
"Normal(0,1^2)",0.009305388059284603,0.39892500852004337
"Normal(0,1^2)",0.013958082088926904,0.3989034197198574
"Normal(0,1^2)",0.018610776118569206,0.39887319736237814
"Normal(0,1^2)",0.023263470148211507,0.3988343434101321
"Normal(0,1^2)",0.02791616417785381,0.39878686038600314
"Normal(0,1^2)",0.03256885820749611,0.39873075137296
"Normal(0,1^2)",0.03722155223713841,0.3986660200137222
"Normal(0,1^2)",0.04187424626678071,0.3985926705103663
"Normal(0,1^2)",0.046526940296423014,0.3985107076238711
"Normal(0,1^2)",0.051179634326065315,0.3984201366736026
"Normal(0,1^2)",0.05583232835570762,0.39832096353673846
"Normal(0,1^2)",0.06048502238534992,0.39821319464763283
"Normal(0,1^2)",0.06513771641499222,0.3980968369971201
"Normal(0,1^2)",0.06979041044463452,0.3979718981317595
"Normal(0,1^2)",0.07444310447427682,0.397838386153019
"Normal(0,1^2)",0.07909579850391912,0.3976963097163999
"Normal(0,1^2)",0.08374849253356142,0.3975456780305019
"Normal(0,1^2)",0.08840118656320373,0.39738650085602795
"Normal(0,1^2)",0.09305388059284603,0.3972187885047304
"Normal(0,1^2)",0.09770657462248833,0.39704255183829745
"Normal(0,1^2)",0.10235926865213063,0.3968578022671809
"Normal(0,1^2)",0.10701196268177293,0.39666455174936505
"Normal(0,1^2)",0.11166465671141523,0.39646281278907614
"Normal(0,1^2)",0.11631735074105753,0.39625259843543464
"Normal(0,1^2)",0.12097004477069984,0.39603392228104806
"Normal(0,1^2)",0.12562273880034214,0.395806798460546
"Normal(0,1^2)",0.13027543282998444,0.3955712416490581
"Normal(0,1^2)",0.13492812685962674,0.395327267060633
