TestName,TestKey,RunId,BuildId,Branch,Platform,Hardware,Timestamp,MetricId,Value,AgentName
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,1c14cc40-615f-4838-b872-a1b41458f341,123963437,refs/heads/net212,Linux,blade,2021-06-12 20:04:49,idea.base_LaF_creation,8,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,d3254b3d-867f-4f5c-8df2-c3fbbcdc6a96,123966519,refs/heads/net212,Linux,blade,2021-06-12 21:08:47,idea.base_LaF_creation,4,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,fd10f403-a4c3-4e54-a620-f7ba0817506a,123968819,refs/heads/net212,Linux,blade,2021-06-12 21:46:51,idea.base_LaF_creation,9,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,c819a8d7-efa5-490e-ab25-5d14798ca455,123969912,refs/heads/net212,Linux,blade,2021-06-12 22:05:36,idea.base_LaF_creation,4,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,31e3d272-c9ea-4141-9cbe-fa0200a050bf,123971262,refs/heads/net212,Linux,blade,2021-06-12 23:05:38,idea.base_LaF_creation,4,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,d1a298e1-f2fd-40ba-a147-e7eb5b17a259,123972603,refs/heads/net212,Linux,blade,2021-06-13 00:05:02,idea.base_LaF_creation,7,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,1c332e0e-0a2c-4ef5-9c44-e8af5a8c4cec,123973790,refs/heads/net212,Linux,blade,2021-06-13 01:05:03,idea.base_LaF_creation,8,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,ccea99e8-b849-4cf2-a149-8876f781f2e7,123973790,refs/heads/net212,Linux,blade,2021-06-13 01:05:37,idea.base_LaF_creation,4,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,e4346d45-84cd-4717-b5bf-5ee1e76c255b,123973790,refs/heads/net212,Linux,blade,2021-06-13 01:06:10,idea.base_LaF_creation,5,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,21398ca0-c2d1-45a7-ba9c-e596fb52528c,123974737,refs/heads/net212,Linux,blade,2021-06-13 02:06:29,idea.base_LaF_creation,7,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,db4f8fa4-504c-4829-8c5e-e7185729f5c2,123974737,refs/heads/net212,Linux,blade,2021-06-13 02:07:03,idea.base_LaF_creation,4,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,18d29c76-cf31-4ec6-b180-50ad19749beb,123974737,refs/heads/net212,Linux,blade,2021-06-13 02:07:37,idea.base_LaF_creation,6,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,2670539c-f1cc-40f9-b2a6-46f71ce62e43,123975306,refs/heads/net212,Linux,blade,2021-06-13 03:05:10,idea.base_LaF_creation,4,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,a581b923-70b0-4516-8a21-3285a8687f58,123977799,refs/heads/net212,Linux,blade,2021-06-13 04:05:55,idea.base_LaF_creation,3,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,12faba05-c74d-4c96-bf70-e7be467753ad,123978816,refs/heads/net212,Linux,blade,2021-06-13 05:05:11,idea.base_LaF_creation,4,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,1ed71f5f-6ac7-4105-a545-f10761280c0d,123978816,refs/heads/net212,Linux,blade,2021-06-13 05:05:45,idea.base_LaF_creation,4,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,a79e3680-7933-4565-83f9-f30fbd4cf056,123978816,refs/heads/net212,Linux,blade,2021-06-13 05:06:18,idea.base_LaF_creation,5,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,1e817e88-cbbd-4cee-aab6-8990b459d699,123979372,refs/heads/net212,Linux,blade,2021-06-13 06:04:34,idea.base_LaF_creation,4,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,885ba8c8-faf6-46c7-a417-7711c2f87c35,123981039,refs/heads/net212,Linux,blade,2021-06-13 07:04:40,idea.base_LaF_creation,4,rider-perf-blade-012
