estimator,quantile,n,distribution,efficiency
KOS-L2,0.49,14,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.49,14,"Beta(2,10)",0.9999999999999998
KOS-L2,0.49,14,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.49,14,"Weibull(1,2)",0.9999999999999999
KOS-L2,0.49,14,"Exp(1)",0.9999999999999994
KOS-L2,0.49,14,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.49,14,"Pareto(1,0.5)",0.9999999999999976
KOS-L2,0.49,14,"LogNormal(0,3^2)",0.9999999999999976
KOS-L2,0.49,14,"Weibull(1,0.5)",0.9999999999999987
KOS-L2,0.49,14,"Exp(1) + Outliers",0.9999999999999991
KOS-L2,0.49,15,"Uniform(0,1)",0.9999999999999999
KOS-L2,0.49,15,"Beta(2,10)",0.9999999999999997
KOS-L2,0.49,15,"Normal(0,1^2)",0.9999999999999997
KOS-L2,0.49,15,"Weibull(1,2)",0.9999999999999994
KOS-L2,0.49,15,"Exp(1)",0.9999999999999992
KOS-L2,0.49,15,"Cauchy(0,1)",0.9999999999999999
KOS-L2,0.49,15,"Pareto(1,0.5)",0.9999999999999988
KOS-L2,0.49,15,"LogNormal(0,3^2)",0.9999999999999987
KOS-L2,0.49,15,"Weibull(1,0.5)",0.9999999999999989
KOS-L2,0.49,15,"Exp(1) + Outliers",0.9999999999999994
KOS-L2,0.5,2,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.5,2,"Beta(2,10)",1.0000000000000002
KOS-L2,0.5,2,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,2,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.5,2,"Exp(1)",1.0000000000000002
KOS-L2,0.5,2,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,2,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.5,2,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.5,2,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.5,2,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.5,3,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.5,3,"Beta(2,10)",1.0000000000000002
KOS-L2,0.5,3,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,3,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.5,3,"Exp(1)",1.0000000000000002
KOS-L2,0.5,3,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,3,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.5,3,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.5,3,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.5,3,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.5,4,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.5,4,"Beta(2,10)",1.0000000000000002
KOS-L2,0.5,4,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,4,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.5,4,"Exp(1)",1.0000000000000002
KOS-L2,0.5,4,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,4,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.5,4,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.5,4,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.5,4,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.5,5,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.5,5,"Beta(2,10)",1.0000000000000002
KOS-L2,0.5,5,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,5,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.5,5,"Exp(1)",1.0000000000000002
KOS-L2,0.5,5,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,5,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.5,5,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.5,5,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.5,5,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.5,6,"Uniform(0,1)",0.9999999999999999
KOS-L2,0.5,6,"Beta(2,10)",0.9999999999999999
KOS-L2,0.5,6,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,6,"Weibull(1,2)",0.9999999999999999
KOS-L2,0.5,6,"Exp(1)",0.9999999999999997
KOS-L2,0.5,6,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,6,"Pareto(1,0.5)",0.9999999999999991
KOS-L2,0.5,6,"LogNormal(0,3^2)",0.9999999999999994
KOS-L2,0.5,6,"Weibull(1,0.5)",0.9999999999999997
KOS-L2,0.5,6,"Exp(1) + Outliers",0.9999999999999992
KOS-L2,0.5,7,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.5,7,"Beta(2,10)",1.0000000000000002
KOS-L2,0.5,7,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,7,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.5,7,"Exp(1)",1.0000000000000002
KOS-L2,0.5,7,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,7,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.5,7,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.5,7,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.5,7,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.5,8,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.5,8,"Beta(2,10)",1.0000000000000002
KOS-L2,0.5,8,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,8,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.5,8,"Exp(1)",1.0000000000000002
KOS-L2,0.5,8,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,8,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.5,8,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.5,8,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.5,8,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.5,9,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.5,9,"Beta(2,10)",1.0000000000000002
KOS-L2,0.5,9,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,9,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.5,9,"Exp(1)",1.0000000000000002
KOS-L2,0.5,9,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,9,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.5,9,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.5,9,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.5,9,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.5,10,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.5,10,"Beta(2,10)",1.0000000000000002
KOS-L2,0.5,10,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,10,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.5,10,"Exp(1)",1.0000000000000002
KOS-L2,0.5,10,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,10,"Pareto(1,0.5)",0.9999999999999997
KOS-L2,0.5,10,"LogNormal(0,3^2)",0.9999999999999997
KOS-L2,0.5,10,"Weibull(1,0.5)",0.9999999999999999
KOS-L2,0.5,10,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.5,11,"Uniform(0,1)",1.0000000000000004
KOS-L2,0.5,11,"Beta(2,10)",1.0000000000000004
KOS-L2,0.5,11,"Normal(0,1^2)",1.0000000000000004
KOS-L2,0.5,11,"Weibull(1,2)",1.0000000000000004
KOS-L2,0.5,11,"Exp(1)",1.0000000000000004
KOS-L2,0.5,11,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,11,"Pareto(1,0.5)",1.0000000000000009
KOS-L2,0.5,11,"LogNormal(0,3^2)",1.0000000000000009
KOS-L2,0.5,11,"Weibull(1,0.5)",1.0000000000000009
KOS-L2,0.5,11,"Exp(1) + Outliers",1.0000000000000007
KOS-L2,0.5,12,"Uniform(0,1)",1
KOS-L2,0.5,12,"Beta(2,10)",1.0000000000000002
KOS-L2,0.5,12,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,12,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.5,12,"Exp(1)",0.9999999999999999
KOS-L2,0.5,12,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,12,"Pareto(1,0.5)",0.9999999999999994
KOS-L2,0.5,12,"LogNormal(0,3^2)",0.9999999999999997
KOS-L2,0.5,12,"Weibull(1,0.5)",0.9999999999999997
KOS-L2,0.5,12,"Exp(1) + Outliers",0.9999999999999999
KOS-L2,0.5,13,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.5,13,"Beta(2,10)",1.0000000000000002
KOS-L2,0.5,13,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,13,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.5,13,"Exp(1)",1.0000000000000002
KOS-L2,0.5,13,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,13,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.5,13,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.5,13,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.5,13,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.5,14,"Uniform(0,1)",0.9999999999999999
KOS-L2,0.5,14,"Beta(2,10)",0.9999999999999997
KOS-L2,0.5,14,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,14,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.5,14,"Exp(1)",0.9999999999999994
KOS-L2,0.5,14,"Cauchy(0,1)",0.9999999999999999
KOS-L2,0.5,14,"Pareto(1,0.5)",0.9999999999999981
KOS-L2,0.5,14,"LogNormal(0,3^2)",0.9999999999999981
KOS-L2,0.5,14,"Weibull(1,0.5)",0.9999999999999987
KOS-L2,0.5,14,"Exp(1) + Outliers",0.9999999999999992
KOS-L2,0.5,15,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.5,15,"Beta(2,10)",1.0000000000000002
KOS-L2,0.5,15,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.5,15,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.5,15,"Exp(1)",1.0000000000000002
KOS-L2,0.5,15,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.5,15,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.5,15,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.5,15,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.5,15,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.51,2,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.51,2,"Beta(2,10)",1.0000000000000002
KOS-L2,0.51,2,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.51,2,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.51,2,"Exp(1)",1.0000000000000002
KOS-L2,0.51,2,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.51,2,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.51,2,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.51,2,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.51,2,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.51,3,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.51,3,"Beta(2,10)",1.0000000000000002
KOS-L2,0.51,3,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.51,3,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.51,3,"Exp(1)",1.0000000000000002
KOS-L2,0.51,3,"Cauchy(0,1)",0.999999999999998
KOS-L2,0.51,3,"Pareto(1,0.5)",0.9999999999999893
KOS-L2,0.51,3,"LogNormal(0,3^2)",0.9999999999999959
KOS-L2,0.51,3,"Weibull(1,0.5)",0.9999999999999997
KOS-L2,0.51,3,"Exp(1) + Outliers",0.9999999999999994
KOS-L2,0.51,4,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.51,4,"Beta(2,10)",1.0000000000000002
KOS-L2,0.51,4,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.51,4,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.51,4,"Exp(1)",1.0000000000000002
KOS-L2,0.51,4,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.51,4,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.51,4,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.51,4,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.51,4,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.51,5,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.51,5,"Beta(2,10)",1.0000000000000002
KOS-L2,0.51,5,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.51,5,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.51,5,"Exp(1)",1.0000000000000002
KOS-L2,0.51,5,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.51,5,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.51,5,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.51,5,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.51,5,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.51,6,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.51,6,"Beta(2,10)",0.9999999999999999
KOS-L2,0.51,6,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.51,6,"Weibull(1,2)",0.9999999999999999
KOS-L2,0.51,6,"Exp(1)",0.9999999999999997
KOS-L2,0.51,6,"Cauchy(0,1)",0.9999999999999999
KOS-L2,0.51,6,"Pareto(1,0.5)",0.9999999999999994
KOS-L2,0.51,6,"LogNormal(0,3^2)",0.9999999999999994
KOS-L2,0.51,6,"Weibull(1,0.5)",0.9999999999999997
KOS-L2,0.51,6,"Exp(1) + Outliers",0.9999999999999994
KOS-L2,0.51,7,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.51,7,"Beta(2,10)",1.0000000000000002
KOS-L2,0.51,7,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.51,7,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.51,7,"Exp(1)",1.0000000000000002
KOS-L2,0.51,7,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.51,7,"Pareto(1,0.5)",0.9999999999999992
KOS-L2,0.51,7,"LogNormal(0,3^2)",0.9999999999999994
KOS-L2,0.51,7,"Weibull(1,0.5)",0.9999999999999999
KOS-L2,0.51,7,"Exp(1) + Outliers",0.9999999999999929
KOS-L2,0.51,8,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.51,8,"Beta(2,10)",1.0000000000000002
KOS-L2,0.51,8,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.51,8,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.51,8,"Exp(1)",1.0000000000000002
KOS-L2,0.51,8,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.51,8,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.51,8,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.51,8,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.51,8,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.51,9,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.51,9,"Beta(2,10)",1.0000000000000002
KOS-L2,0.51,9,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.51,9,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.51,9,"Exp(1)",1.0000000000000002
KOS-L2,0.51,9,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.51,9,"Pareto(1,0.5)",0.9999999999999989
KOS-L2,0.51,9,"LogNormal(0,3^2)",0.9999999999999991
KOS-L2,0.51,9,"Weibull(1,0.5)",0.9999999999999994
KOS-L2,0.51,9,"Exp(1) + Outliers",0.9999999999999999
KOS-L2,0.51,10,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.51,10,"Beta(2,10)",1.0000000000000002
KOS-L2,0.51,10,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.51,10,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.51,10,"Exp(1)",1.0000000000000002
KOS-L2,0.51,10,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.51,10,"Pareto(1,0.5)",1.0000000000000007
KOS-L2,0.51,10,"LogNormal(0,3^2)",1.0000000000000007
KOS-L2,0.51,10,"Weibull(1,0.5)",1.0000000000000004
KOS-L2,0.51,10,"Exp(1) + Outliers",1.0000000000000004
KOS-L2,0.51,11,"Uniform(0,1)",1
KOS-L2,0.51,11,"Beta(2,10)",1.0000000000000002
KOS-L2,0.51,11,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.51,11,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.51,11,"Exp(1)",1.0000000000000002
KOS-L2,0.51,11,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.51,11,"Pareto(1,0.5)",1.0000000000000004
KOS-L2,0.51,11,"LogNormal(0,3^2)",1.0000000000000004
KOS-L2,0.51,11,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.51,11,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.51,12,"Uniform(0,1)",0.9999999999999999
KOS-L2,0.51,12,"Beta(2,10)",0.9999999999999997
KOS-L2,0.51,12,"Normal(0,1^2)",0.9999999999999999
KOS-L2,0.51,12,"Weibull(1,2)",0.9999999999999999
KOS-L2,0.51,12,"Exp(1)",0.9999999999999994
KOS-L2,0.51,12,"Cauchy(0,1)",0.9999999999999999
KOS-L2,0.51,12,"Pareto(1,0.5)",0.9999999999999988
KOS-L2,0.51,12,"LogNormal(0,3^2)",0.9999999999999987
KOS-L2,0.51,12,"Weibull(1,0.5)",0.9999999999999991
KOS-L2,0.51,12,"Exp(1) + Outliers",0.9999999999999994
KOS-L2,0.51,13,"Uniform(0,1)",0.9999999999999999
KOS-L2,0.51,13,"Beta(2,10)",1.0000000000000002
KOS-L2,0.51,13,"Normal(0,1^2)",0.9999999999999999
KOS-L2,0.51,13,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.51,13,"Exp(1)",1.0000000000000004
KOS-L2,0.51,13,"Cauchy(0,1)",1
KOS-L2,0.51,13,"Pareto(1,0.5)",1.0000000000000016
KOS-L2,0.51,13,"LogNormal(0,3^2)",1.0000000000000016
KOS-L2,0.51,13,"Weibull(1,0.5)",1.0000000000000009
KOS-L2,0.51,13,"Exp(1) + Outliers",1.0000000000000004
KOS-L2,0.51,14,"Uniform(0,1)",0.9999999999999999
KOS-L2,0.51,14,"Beta(2,10)",0.9999999999999994
KOS-L2,0.51,14,"Normal(0,1^2)",1
KOS-L2,0.51,14,"Weibull(1,2)",0.9999999999999998
KOS-L2,0.51,14,"Exp(1)",0.9999999999999991
KOS-L2,0.51,14,"Cauchy(0,1)",0.9999999999999999
KOS-L2,0.51,14,"Pareto(1,0.5)",0.9999999999999973
KOS-L2,0.51,14,"LogNormal(0,3^2)",0.9999999999999978
KOS-L2,0.51,14,"Weibull(1,0.5)",0.9999999999999981
KOS-L2,0.51,14,"Exp(1) + Outliers",0.9999999999999991
KOS-L2,0.51,15,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.51,15,"Beta(2,10)",1.0000000000000002
KOS-L2,0.51,15,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.51,15,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.51,15,"Exp(1)",1
KOS-L2,0.51,15,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.51,15,"Pareto(1,0.5)",0.9999999999999994
KOS-L2,0.51,15,"LogNormal(0,3^2)",0.9999999999999994
KOS-L2,0.51,15,"Weibull(1,0.5)",0.9999999999999999
KOS-L2,0.51,15,"Exp(1) + Outliers",0.9999999999999999
KOS-L2,0.52,2,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.52,2,"Beta(2,10)",1.0000000000000002
KOS-L2,0.52,2,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.52,2,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.52,2,"Exp(1)",1.0000000000000002
KOS-L2,0.52,2,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.52,2,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.52,2,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.52,2,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.52,2,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.52,3,"Uniform(0,1)",0.9999999999999999
KOS-L2,0.52,3,"Beta(2,10)",1.0000000000000002
KOS-L2,0.52,3,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.52,3,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.52,3,"Exp(1)",1.0000000000000002
KOS-L2,0.52,3,"Cauchy(0,1)",1.0000000000000022
KOS-L2,0.52,3,"Pareto(1,0.5)",1.0000000000000056
KOS-L2,0.52,3,"LogNormal(0,3^2)",1.0000000000000044
KOS-L2,0.52,3,"Weibull(1,0.5)",1.0000000000000004
KOS-L2,0.52,3,"Exp(1) + Outliers",1.0000000000000004
KOS-L2,0.52,4,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.52,4,"Beta(2,10)",1.0000000000000002
KOS-L2,0.52,4,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.52,4,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.52,4,"Exp(1)",1.0000000000000002
KOS-L2,0.52,4,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.52,4,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.52,4,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.52,4,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.52,4,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.52,5,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.52,5,"Beta(2,10)",1.0000000000000002
KOS-L2,0.52,5,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.52,5,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.52,5,"Exp(1)",1.0000000000000002
KOS-L2,0.52,5,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.52,5,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.52,5,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.52,5,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.52,5,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.52,6,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.52,6,"Beta(2,10)",1.0000000000000002
KOS-L2,0.52,6,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.52,6,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.52,6,"Exp(1)",1.0000000000000002
KOS-L2,0.52,6,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.52,6,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.52,6,"LogNormal(0,3^2)",1.0000000000000004
KOS-L2,0.52,6,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.52,6,"Exp(1) + Outliers",1.0000000000000004
KOS-L2,0.52,7,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.52,7,"Beta(2,10)",0.9999999999999999
KOS-L2,0.52,7,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.52,7,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.52,7,"Exp(1)",1.0000000000000002
KOS-L2,0.52,7,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.52,7,"Pareto(1,0.5)",1.0000000000000013
KOS-L2,0.52,7,"LogNormal(0,3^2)",1.0000000000000007
KOS-L2,0.52,7,"Weibull(1,0.5)",1.0000000000000004
KOS-L2,0.52,7,"Exp(1) + Outliers",1.0000000000000033
KOS-L2,0.52,8,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.52,8,"Beta(2,10)",1.0000000000000002
KOS-L2,0.52,8,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.52,8,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.52,8,"Exp(1)",1.0000000000000002
KOS-L2,0.52,8,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.52,8,"Pareto(1,0.5)",0.9999999999999997
KOS-L2,0.52,8,"LogNormal(0,3^2)",0.9999999999999999
KOS-L2,0.52,8,"Weibull(1,0.5)",0.9999999999999999
KOS-L2,0.52,8,"Exp(1) + Outliers",0.9999999999999999
KOS-L2,0.52,9,"Uniform(0,1)",1.0000000000000002
KOS-L2,0.52,9,"Beta(2,10)",1.0000000000000002
KOS-L2,0.52,9,"Normal(0,1^2)",1.0000000000000002
KOS-L2,0.52,9,"Weibull(1,2)",1.0000000000000002
KOS-L2,0.52,9,"Exp(1)",1.0000000000000002
KOS-L2,0.52,9,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.52,9,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.52,9,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.52,9,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.52,9,"Exp(1) + Outliers",1.0000000000000002
KOS-L2,0.52,10,"Uniform(0,1)",1
KOS-L2,0.52,10,"Beta(2,10)",1
KOS-L2,0.52,10,"Normal(0,1^2)",1
KOS-L2,0.52,10,"Weibull(1,2)",0.9999999999999999
KOS-L2,0.52,10,"Exp(1)",0.9999999999999999
KOS-L2,0.52,10,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.52,10,"Pareto(1,0.5)",1.0000000000000002
KOS-L2,0.52,10,"LogNormal(0,3^2)",1.0000000000000002
KOS-L2,0.52,10,"Weibull(1,0.5)",1.0000000000000002
KOS-L2,0.52,10,"Exp(1) + Outliers",0.9999999999999999
KOS-L2,0.52,11,"Uniform(0,1)",0.9999999999999999
KOS-L2,0.52,11,"Beta(2,10)",1.0000000000000002
KOS-L2,0.52,11,"Normal(0,1^2)",0.9999999999999998
KOS-L2,0.52,11,"Weibull(1,2)",1
KOS-L2,0.52,11,"Exp(1)",1.0000000000000007
KOS-L2,0.52,11,"Cauchy(0,1)",1.0000000000000002
KOS-L2,0.52,11,"Pareto(1,0.5)",1.0000000000000027
KOS-L2,0.52,11,"LogNormal(0,3^2)",1.0000000000000022
KOS-L2,0.52,11,"Weibull(1,0.5)",1.000000000000001
KOS-L2,0.52,11,"Exp(1) + Outliers",1.0000000000000007
KOS-L2,0.52,12,"Uniform(0,1)",1
KOS-L2,0.52,12,"Beta(2,10)",0.9999999999999999
KOS-L2,0.52,12,"Normal(0,1^2)",0.9999999999999999
KOS-L2,0.52,12,"Weibull(1,2)",0.9999999999999999
KOS-L2,0.52,12,"Exp(1)",0.9999999999999994
KOS-L2,0.52,12,"Cauchy(0,1)",0.9999999999999999
KOS-L2,0.52,12,"Pareto(1,0.5)",0.9999999999999988
KOS-L2,0.52,12,"LogNormal(0,3^2)",0.9999999999999988
KOS-L2,0.52,12,"Weibull(1,0.5)",0.9999999999999989
KOS-L2,0.52,12,"Exp(1) + Outliers",0.9999999999999994
KOS-L2,0.52,13,"Uniform(0,1)",0.9999999999999999
KOS-L2,0.52,13,"Beta(2,10)",1.0000000000000002
KOS-L2,0.52,13,"Normal(0,1^2)",0.9999999999999999
KOS-L2,0.52,13,"Weibull(1,2)",0.9999999999999999
KOS-L2,0.52,13,"Exp(1)",1.0000000000000004
KOS-L2,0.52,13,"Cauchy(0,1)",0.9999999999999999
KOS-L2,0.52,13,"Pareto(1,0.5)",1.0000000000000009
